"","Species","colony_id","avg_temp_interval","Temperature","Light","Run","micromol.cm2.s","micromol.cm2.h","Stage","PAR","Pc"
"211","P. meandrina","POM-133",39.9075344444444,"40","560",3,-5.60608684630163e-05,-0.201819126466859,"Adult",560,-5.60608684630163e-05
"212","P. meandrina","POM-185",21.4437,"21","0",2,-9.06619877019198e-05,-0.326383155726911,"Adult",0,-9.06619877019198e-05
"213","P. meandrina","POM-185",21.2874522222222,"21","560",2,0.000146588660263134,0.527719176947284,"Adult",560,0.000146588660263134
"214","P. meandrina","POM-185",23.7865288888889,"24","0",2,-0.000129837361806417,-0.467414502503101,"Adult",0,-0.000129837361806417
"215","P. meandrina","POM-185",23.9255,"24","560",2,0.000160531374744679,0.577912949080844,"Adult",560,0.000160531374744679
"216","P. meandrina","POM-185",27.6266233333333,"28","0",2,-0.000167851950816231,-0.604267022938433,"Adult",0,-0.000167851950816231
"217","P. meandrina","POM-185",27.6147466666667,"28","560",2,0.000125564043377748,0.452030556159892,"Adult",560,0.000125564043377748
"218","P. meandrina","POM-185",29.6611855555556,"30","0",2,-0.00016232908029019,-0.584384689044684,"Adult",0,-0.00016232908029019
"219","P. meandrina","POM-185",29.77903,"30","560",2,0.000107055378688711,0.38539936327936,"Adult",560,0.000107055378688711
"220","P. meandrina","POM-185",31.4644822222222,"32","0",2,-0.000188830721133314,-0.679790596079931,"Adult",0,-0.000188830721133314
"221","P. meandrina","POM-185",31.5535033333333,"32","560",2,0.000113055183997198,0.406998662389912,"Adult",560,0.000113055183997198
"222","P. meandrina","POM-185",34.5956777777778,"35","0",2,-0.000151538500798431,-0.545538602874353,"Adult",0,-0.000151538500798431
"223","P. meandrina","POM-185",34.4193533333333,"35","560",2,7.62181745131842e-05,0.274385428247463,"Adult",560,7.62181745131842e-05
"224","P. meandrina","POM-185",37.6139955555556,"38","0",2,-0.000106557899247183,-0.383608437289858,"Adult",0,-0.000106557899247183
"225","P. meandrina","POM-185",37.7960522222222,"38","560",2,2.02045129575911e-05,0.0727362466473278,"Adult",560,2.02045129575911e-05
"226","P. meandrina","POM-185",39.4924488888889,"40","0",2,-6.06700538557747e-05,-0.218412193880789,"Adult",0,-6.06700538557747e-05
"227","P. meandrina","POM-185",39.4792133333333,"40","560",2,-2.87340972686453e-05,-0.103442750167123,"Adult",560,-2.87340972686453e-05
"228","P. meandrina","POM-195",17.1656197916667,"17","0",4,-7.139212559958e-05,-0.257011652158488,"Adult",0,-7.139212559958e-05
"229","P. meandrina","POM-195",17.1195421568627,"17","560",4,9.4194908219946e-05,0.339101669591805,"Adult",560,9.4194908219946e-05
"230","P. meandrina","POM-195",21.1346622222222,"21","0",4,-0.000100149036952451,-0.360536533028825,"Adult",0,-0.000100149036952451
"231","P. meandrina","POM-195",21.27744,"21","560",4,9.48817278444125e-05,0.341574220239885,"Adult",560,9.48817278444125e-05
"232","P. meandrina","POM-195",24.0080311111111,"24","0",4,-0.000122643026123663,-0.441514894045188,"Adult",0,-0.000122643026123663
"233","P. meandrina","POM-195",24.2489744444444,"24","560",4,8.92290577041808e-05,0.321224607735051,"Adult",560,8.92290577041808e-05
"234","P. meandrina","POM-195",27.8475488888889,"28","0",4,-0.000137921541221574,-0.496517548397667,"Adult",0,-0.000137921541221574
"235","P. meandrina","POM-195",28.1288388888889,"28","560",4,7.2298632735041e-05,0.260275077846148,"Adult",560,7.2298632735041e-05
"236","P. meandrina","POM-195",29.5764711111111,"30","0",4,-0.000170983090142213,-0.615539124511968,"Adult",0,-0.000170983090142213
"237","P. meandrina","POM-195",30.0192696078431,"30","560",4,6.37378526761464e-05,0.229456269634127,"Adult",560,6.37378526761464e-05
"238","P. meandrina","POM-195",31.6248677777778,"32","0",4,-0.000174601855426186,-0.62856667953427,"Adult",0,-0.000174601855426186
"239","P. meandrina","POM-195",31.89219,"32","560",4,4.8605332240949e-05,0.174979196067417,"Adult",560,4.8605332240949e-05
"240","P. meandrina","POM-195",34.5790477777778,"35","0",4,-0.000180342094514133,-0.649231540250878,"Adult",0,-0.000180342094514133
"241","P. meandrina","POM-195",34.9032855555556,"35","560",4,2.14945078104422e-05,0.0773802281175919,"Adult",560,2.14945078104422e-05
"242","P. meandrina","POM-195",37.5592333333333,"38","0",4,-0.000114392923733918,-0.411814525442106,"Adult",0,-0.000114392923733918
"243","P. meandrina","POM-195",37.7079744444444,"38","560",4,-2.09869772666187e-05,-0.0755531181598274,"Adult",560,-2.09869772666187e-05
"244","P. meandrina","POM-195",39.4734433333333,"40","0",4,-7.95081114595615e-05,-0.286229201254421,"Adult",0,-7.95081114595615e-05
"245","P. meandrina","POM-195",39.6217033333333,"40","560",4,-7.22990538064211e-05,-0.260276593703116,"Adult",560,-7.22990538064211e-05
"246","P. meandrina","POM-196",21.5911344444444,"21","0",2,-6.82634322094932e-05,-0.245748355954176,"Adult",0,-6.82634322094932e-05
"247","P. meandrina","POM-196",21.6333896976484,"21","560",2,0.000111305042883312,0.400698154379922,"Adult",560,0.000111305042883312
"248","P. meandrina","POM-196",23.9116033333333,"24","0",2,-8.17316852571687e-05,-0.294234066925807,"Adult",0,-8.17316852571687e-05
"249","P. meandrina","POM-196",24.06039,"24","560",2,0.000118727576308118,0.427419274709223,"Adult",560,0.000118727576308118
"250","P. meandrina","POM-196",27.7811811111111,"28","0",2,-0.000119667157977361,-0.430801768718501,"Adult",0,-0.000119667157977361
"251","P. meandrina","POM-196",27.9219566666667,"28","560",2,9.83728096000874e-05,0.354142114560315,"Adult",560,9.83728096000874e-05
"252","P. meandrina","POM-196",29.7705044444444,"30","0",2,-0.000136342152657248,-0.490831749566093,"Adult",0,-0.000136342152657248
"253","P. meandrina","POM-196",29.9425922222222,"30","560",2,7.10376859626603e-05,0.255735669465577,"Adult",560,7.10376859626603e-05
"254","P. meandrina","POM-196",31.4622377777778,"32","0",2,-0.000138729155644113,-0.499424960318807,"Adult",0,-0.000138729155644113
"255","P. meandrina","POM-196",31.49436,"32","560",2,5.51707098199651e-05,0.198614555351874,"Adult",560,5.51707098199651e-05
"256","P. meandrina","POM-196",34.5533744444444,"35","0",2,-0.000151133930897137,-0.544082151229695,"Adult",0,-0.000151133930897137
"257","P. meandrina","POM-196",34.3405566666667,"35","560",2,2.1166901649441e-05,0.0762008459379877,"Adult",560,2.1166901649441e-05
"258","P. meandrina","POM-196",37.5835322222222,"38","0",2,-8.44793666115238e-05,-0.304125719801486,"Adult",0,-8.44793666115238e-05
"259","P. meandrina","POM-196",37.7376455555556,"38","560",2,8.21780222235608e-06,0.0295840880004819,"Adult",560,8.21780222235608e-06
"260","P. meandrina","POM-196",39.3759444444444,"40","0",2,-6.90120046704734e-05,-0.248443216813704,"Adult",0,-6.90120046704734e-05
"261","P. meandrina","POM-196",39.32418,"40","560",2,-5.94191385482352e-05,-0.213908898773647,"Adult",560,-5.94191385482352e-05
"262","P. tuahiniensis","POT-024",17.16988125,"17","0",4,-6.72156202919131e-05,-0.241976233050887,"Adult",0,-6.72156202919131e-05
"263","P. tuahiniensis","POT-024",17.2132441176471,"17","560",4,7.66621166127513e-05,0.275983619805905,"Adult",560,7.66621166127513e-05
"264","P. tuahiniensis","POT-024",21.1859666666667,"21","0",4,-8.63912480503135e-05,-0.311008492981128,"Adult",0,-8.63912480503135e-05
"265","P. tuahiniensis","POT-024",21.2981866666667,"21","560",4,8.8772461943927e-05,0.319580862998137,"Adult",560,8.8772461943927e-05
"266","P. tuahiniensis","POT-024",24.0793733333333,"24","0",4,-9.72277526591692e-05,-0.350019909573009,"Adult",0,-9.72277526591692e-05
"267","P. tuahiniensis","POT-024",24.3486766666667,"24","560",4,0.000107565936972369,0.387237373100529,"Adult",560,0.000107565936972369
"268","P. tuahiniensis","POT-024",28.0548366666667,"28","0",4,-5.51025358079638e-05,-0.19836912890867,"Adult",0,-5.51025358079638e-05
"269","P. tuahiniensis","POT-024",28.3922255555556,"28","560",4,-5.03687533639299e-05,-0.181327512110148,"Adult",560,-5.03687533639299e-05
"270","P. tuahiniensis","POT-024",29.73005,"30","0",4,-0.000154930628367962,-0.557750262124663,"Adult",0,-0.000154930628367962
"271","P. tuahiniensis","POT-024",30.1126274509804,"30","560",4,0.00010049370289971,0.361777330438956,"Adult",560,0.00010049370289971
"272","P. tuahiniensis","POT-024",31.8490355555556,"32","0",4,-0.000159867247608751,-0.575522091391502,"Adult",0,-0.000159867247608751
"273","P. tuahiniensis","POT-024",32.1659311111111,"32","560",4,0.000115976104048092,0.417513974573131,"Adult",560,0.000115976104048092
"274","P. tuahiniensis","POT-024",34.6278788888889,"35","0",4,-0.000191042612816447,-0.687753406139208,"Adult",0,-0.000191042612816447
"275","P. tuahiniensis","POT-024",34.754,"35","560",4,6.85514967904167e-05,0.2467853884455,"Adult",560,6.85514967904167e-05
"276","P. tuahiniensis","POT-024",37.8718144444444,"38","0",4,-0.000158979453828476,-0.572326033782514,"Adult",0,-0.000158979453828476
"277","P. tuahiniensis","POT-024",37.95891,"38","560",4,-2.72366916824094e-05,-0.0980520900566738,"Adult",560,-2.72366916824094e-05
"278","P. tuahiniensis","POT-024",39.85915,"40","0",4,-0.000113758553301767,-0.409530791886363,"Adult",0,-0.000113758553301767
"279","P. tuahiniensis","POT-024",40.0584177777778,"40","560",4,-7.33179931711389e-05,-0.2639447754161,"Adult",560,-7.33179931711389e-05
"280","P. tuahiniensis","POT-026",17.1076072916667,"17","0",4,-8.24903787770619e-05,-0.296965363597423,"Adult",0,-8.24903787770619e-05
"281","P. tuahiniensis","POT-026",17.0446303921569,"17","560",4,8.56708412701888e-05,0.308415028572679,"Adult",560,8.56708412701888e-05
"282","P. tuahiniensis","POT-026",21.0340977777778,"21","0",4,-9.66499595216183e-05,-0.347939854277826,"Adult",0,-9.66499595216183e-05
"283","P. tuahiniensis","POT-026",21.0547888888889,"21","560",4,9.19661214042942e-05,0.331078037055459,"Adult",560,9.19661214042942e-05
"284","P. tuahiniensis","POT-026",24.00347,"24","0",4,-0.000116727695559652,-0.420219704014747,"Adult",0,-0.000116727695559652
"285","P. tuahiniensis","POT-026",24.2990044444444,"24","560",4,0.000112438514933416,0.404778653760299,"Adult",560,0.000112438514933416
"286","P. tuahiniensis","POT-026",27.8614722222222,"28","0",4,-0.000160589993500312,-0.578123976601125,"Adult",0,-0.000160589993500312
"287","P. tuahiniensis","POT-026",28.1702744444444,"28","560",4,0.000116301954681475,0.418687036853308,"Adult",560,0.000116301954681475
"288","P. tuahiniensis","POT-026",29.5443144444444,"30","0",4,-0.000195196098614399,-0.702705955011837,"Adult",0,-0.000195196098614399
"289","P. tuahiniensis","POT-026",29.9076450980392,"30","560",4,0.00010855811963884,0.390809230699823,"Adult",560,0.00010855811963884
"290","P. tuahiniensis","POT-026",31.65079,"32","0",4,-0.000183841284677957,-0.661828624840646,"Adult",0,-0.000183841284677957
"291","P. tuahiniensis","POT-026",31.9381966666667,"32","560",4,8.77563779314609e-05,0.315922960553259,"Adult",560,8.77563779314609e-05
"292","P. tuahiniensis","POT-026",34.4503033333333,"35","0",4,-0.000186539987845757,-0.671543956244725,"Adult",0,-0.000186539987845757
"293","P. tuahiniensis","POT-026",34.6338755555556,"35","560",4,4.53518496520211e-05,0.163266658747276,"Adult",560,4.53518496520211e-05
"294","P. tuahiniensis","POT-026",37.5470055555556,"38","0",4,-0.000130523352807535,-0.469884070107127,"Adult",0,-0.000130523352807535
"295","P. tuahiniensis","POT-026",37.7922944444444,"38","560",4,-5.0862895226582e-05,-0.183106422815695,"Adult",560,-5.0862895226582e-05
"296","P. tuahiniensis","POT-026",39.4330855555556,"40","0",4,-0.000108554176494835,-0.390795035381405,"Adult",0,-0.000108554176494835
"297","P. tuahiniensis","POT-026",39.6441711111111,"40","560",4,-9.44108589367396e-05,-0.339879092172263,"Adult",560,-9.44108589367396e-05
"298","P. tuahiniensis","POT-029",17.5450133333333,"17","0",3,-6.23309556612714e-05,-0.224391440380577,"Adult",0,-6.23309556612714e-05
"299","P. tuahiniensis","POT-029",17.5409577777778,"17","560",3,0.000122872212512302,0.442339965044288,"Adult",560,0.000122872212512302
"300","P. tuahiniensis","POT-029",21.2299177777778,"21","0",3,-9.2774122454057e-05,-0.333986840834605,"Adult",0,-9.2774122454057e-05
"301","P. tuahiniensis","POT-029",21.3308447916667,"21","560",3,0.000128442647817476,0.462393532142915,"Adult",560,0.000128442647817476
"302","P. tuahiniensis","POT-029",23.9880933333333,"24","0",3,-0.00012346666664157,-0.444479999909651,"Adult",0,-0.00012346666664157
"303","P. tuahiniensis","POT-029",24.246553125,"24","560",3,0.000142546760710802,0.513168338558888,"Adult",560,0.000142546760710802
"304","P. tuahiniensis","POT-029",27.974875,"28","0",3,-0.000165359735690084,-0.595295048484302,"Adult",0,-0.000165359735690084
"305","P. tuahiniensis","POT-029",28.11847,"28","560",3,0.000136630570721331,0.49187005459679,"Adult",560,0.000136630570721331
"306","P. tuahiniensis","POT-029",29.8717997329773,"30","0",3,-0.000171750661837233,-0.618302382614039,"Adult",0,-0.000171750661837233
"307","P. tuahiniensis","POT-029",30.1097260416667,"30","560",3,0.000138659790595858,0.49917524614509,"Adult",560,0.000138659790595858
"308","P. tuahiniensis","POT-029",31.7751533333333,"32","0",3,-0.000208166230121382,-0.749398428436974,"Adult",0,-0.000208166230121382
"309","P. tuahiniensis","POT-029",31.9917033333333,"32","560",3,0.000102219770929621,0.367991175346637,"Adult",560,0.000102219770929621
"310","P. tuahiniensis","POT-029",34.692021875,"35","0",3,-0.000190093335065036,-0.684336006234128,"Adult",0,-0.000190093335065036
"311","P. tuahiniensis","POT-029",34.9494644444444,"35","560",3,7.23141505749321e-05,0.260330942069756,"Adult",560,7.23141505749321e-05
"312","P. tuahiniensis","POT-029",37.5252433333333,"38","0",3,-0.000109554712901552,-0.394396966445587,"Adult",0,-0.000109554712901552
"313","P. tuahiniensis","POT-029",37.7107777777778,"38","560",3,-9.06259110094432e-05,-0.326253279633996,"Adult",560,-9.06259110094432e-05
"314","P. tuahiniensis","POT-029",39.0686144444444,"40","0",3,-7.01112543756931e-05,-0.252400515752495,"Adult",0,-7.01112543756931e-05
"315","P. tuahiniensis","POT-029",39.6011644444444,"40","560",3,-7.22201290473103e-05,-0.259992464570317,"Adult",560,-7.22201290473103e-05
"316","P. tuahiniensis","POT-030",21.6006622222222,"21","0",2,-9.02539230745462e-05,-0.324914123068366,"Adult",0,-9.02539230745462e-05
"317","P. tuahiniensis","POT-030",21.5831044444444,"21","560",2,7.6036333999153e-05,0.273730802396951,"Adult",560,7.6036333999153e-05
"318","P. tuahiniensis","POT-030",23.99315,"24","0",2,-9.73732680130537e-05,-0.350543764846993,"Adult",0,-9.73732680130537e-05
"319","P. tuahiniensis","POT-030",24.1945666666667,"24","560",2,0.000120486680672433,0.433752050420759,"Adult",560,0.000120486680672433
"320","P. tuahiniensis","POT-030",27.9233811111111,"28","0",2,-0.000142134790317055,-0.511685245141396,"Adult",0,-0.000142134790317055
"321","P. tuahiniensis","POT-030",28.1096655555556,"28","560",2,0.00011166649204571,0.401999371364556,"Adult",560,0.00011166649204571
"322","P. tuahiniensis","POT-030",29.9894833333333,"30","0",2,-0.000146801445032471,-0.528485202116895,"Adult",0,-0.000146801445032471
"323","P. tuahiniensis","POT-030",30.2808888888889,"30","560",2,0.000136436924003871,0.491172926413936,"Adult",560,0.000136436924003871
"324","P. tuahiniensis","POT-030",31.7794755555556,"32","0",2,-0.000151214479274171,-0.544372125387014,"Adult",0,-0.000151214479274171
"325","P. tuahiniensis","POT-030",31.9086855555556,"32","560",2,0.000124220366770654,0.447193320374355,"Adult",560,0.000124220366770654
"326","P. tuahiniensis","POT-030",34.8450766666667,"35","0",2,-0.00018427473221225,-0.663389035964099,"Adult",0,-0.00018427473221225
"327","P. tuahiniensis","POT-030",34.7103922222222,"35","560",2,7.00875171315371e-05,0.252315061673533,"Adult",560,7.00875171315371e-05
"328","P. tuahiniensis","POT-030",37.9553977777778,"38","0",2,-8.42533524280962e-05,-0.303312068741146,"Adult",0,-8.42533524280962e-05
"329","P. tuahiniensis","POT-030",38.0799488888889,"38","560",2,-8.9751020731037e-06,-0.0323103674631733,"Adult",560,-8.9751020731037e-06
"330","P. tuahiniensis","POT-030",39.9172888888889,"40","0",2,-6.42849348055851e-05,-0.231425765300106,"Adult",0,-6.42849348055851e-05
"331","P. tuahiniensis","POT-030",39.9921222222222,"40","560",2,-6.56393285814457e-05,-0.236301582893205,"Adult",560,-6.56393285814457e-05
"332","P. tuahiniensis","POT-038",17.6845288888889,"17","0",3,-4.40358208496943e-05,-0.1585289550589,"Adult",0,-4.40358208496943e-05
"333","P. tuahiniensis","POT-038",17.8152544444444,"17","560",3,0.00011824660612589,0.425687782053206,"Adult",560,0.00011824660612589
"334","P. tuahiniensis","POT-038",21.4060444444444,"21","0",3,-8.12852440288106e-05,-0.292626878503718,"Adult",0,-8.12852440288106e-05
"335","P. tuahiniensis","POT-038",21.6644427083333,"21","560",3,0.000129379854023375,0.465767474484151,"Adult",560,0.000129379854023375
"336","P. tuahiniensis","POT-038",24.1530555555556,"24","0",3,-9.73631455468215e-05,-0.350507323968557,"Adult",0,-9.73631455468215e-05
"337","P. tuahiniensis","POT-038",24.5680739583333,"24","560",3,0.000154528073086477,0.556301063111318,"Adult",560,0.000154528073086477
"338","P. tuahiniensis","POT-038",28.2010708333333,"28","0",3,-0.000142653018980464,-0.513550868329671,"Adult",0,-0.000142653018980464
"339","P. tuahiniensis","POT-038",28.4529033333333,"28","560",3,0.000107658656317361,0.3875711627425,"Adult",560,0.000107658656317361
"340","P. tuahiniensis","POT-038",30.0845661764706,"30","0",3,-0.000152158982742509,-0.547772337873032,"Adult",0,-0.000152158982742509
"341","P. tuahiniensis","POT-038",30.1936760416667,"30","560",3,0.000150225488130587,0.540811757270113,"Adult",560,0.000150225488130587
"342","P. tuahiniensis","POT-038",31.8617088888889,"32","0",3,-0.000154650501525932,-0.556741805493354,"Adult",0,-0.000154650501525932
"343","P. tuahiniensis","POT-038",31.9659955555556,"32","560",3,0.000113841300989827,0.409828683563376,"Adult",560,0.000113841300989827
"344","P. tuahiniensis","POT-038",35.0137572916667,"35","0",3,-0.00016378534289924,-0.589627234437265,"Adult",0,-0.00016378534289924
"345","P. tuahiniensis","POT-038",35.25927,"35","560",3,9.88736749814878e-05,0.355945229933356,"Adult",560,9.88736749814878e-05
"346","P. tuahiniensis","POT-038",37.7995266666667,"38","0",3,-0.000144079804975903,-0.518687297913249,"Adult",0,-0.000144079804975903
"347","P. tuahiniensis","POT-038",38.0893555555556,"38","560",3,-5.20506909256501e-05,-0.187382487332341,"Adult",560,-5.20506909256501e-05
"348","P. tuahiniensis","POT-038",39.5093511111111,"40","0",3,-5.76081190411866e-05,-0.207389228548272,"Adult",0,-5.76081190411866e-05
"349","P. tuahiniensis","POT-038",39.6853544444444,"40","560",3,-0.000114097663401386,-0.410751588244989,"Adult",560,-0.000114097663401386
"350","P. tuahiniensis","POT-046",17.4788035516093,"17","0",5,-3.4279054311734e-05,-0.123404595522242,"Adult",0,-3.4279054311734e-05
"351","P. tuahiniensis","POT-046",17.5520755555556,"17","560",5,0.000136779862547422,0.492407505170719,"Adult",560,0.000136779862547422
"352","P. tuahiniensis","POT-046",21.5230645833333,"21","0",5,-7.52450166871796e-05,-0.270882060073847,"Adult",0,-7.52450166871796e-05
"353","P. tuahiniensis","POT-046",21.56258,"21","560",5,0.000136954373951326,0.493035746224773,"Adult",560,0.000136954373951326
"354","P. tuahiniensis","POT-046",24.2199633333333,"24","0",5,-9.61092552577494e-05,-0.345993318927898,"Adult",0,-9.61092552577494e-05
"355","P. tuahiniensis","POT-046",24.3970833333333,"24","560",5,0.000161338115637466,0.580817216294876,"Adult",560,0.000161338115637466
"356","P. tuahiniensis","POT-046",28.0257011111111,"28","0",5,-0.000102280222509183,-0.368208801033059,"Adult",0,-0.000102280222509183
"357","P. tuahiniensis","POT-046",28.1153911111111,"28","560",5,0.000173583406299511,0.624900262678238,"Adult",560,0.000173583406299511
"358","P. tuahiniensis","POT-046",29.9787344444444,"30","0",5,-0.000128501959445364,-0.46260705400331,"Adult",0,-0.000128501959445364
"359","P. tuahiniensis","POT-046",30.0891333333333,"30","560",5,0.000164209850481384,0.591155461732981,"Adult",560,0.000164209850481384
"360","P. tuahiniensis","POT-046",31.9627811111111,"32","0",5,-0.000152284199489629,-0.548223118162663,"Adult",0,-0.000152284199489629
"361","P. tuahiniensis","POT-046",32.19785,"32","560",5,0.000188731604113335,0.679433774808007,"Adult",560,0.000188731604113335
"362","P. tuahiniensis","POT-046",34.7424255555556,"35","0",5,-0.000144012810040848,-0.518446116147054,"Adult",0,-0.000144012810040848
"363","P. tuahiniensis","POT-046",34.8947777777778,"35","560",5,0.000142104652425736,0.511576748732648,"Adult",560,0.000142104652425736
"364","P. tuahiniensis","POT-046",37.579,"38","0",5,-0.0001424776127357,-0.512919405848519,"Adult",0,-0.0001424776127357
"365","P. tuahiniensis","POT-046",37.5720211111111,"38","560",5,2.83168014672787e-07,0.00101940485282203,"Adult",560,2.83168014672787e-07
"366","P. tuahiniensis","POT-046",39.6529733333333,"40","0",5,-0.000112052107882336,-0.403387588376411,"Adult",0,-0.000112052107882336
"367","P. tuahiniensis","POT-046",39.82462,"40","560",5,-5.79461260080155e-05,-0.208606053628856,"Adult",560,-5.79461260080155e-05
"368","P. tuahiniensis","POT-048",17.5632874583796,"17","0",5,-3.64666738144377e-05,-0.131280025731976,"Adult",0,-3.64666738144377e-05
"369","P. tuahiniensis","POT-048",17.6587288888889,"17","560",5,3.2653164370139e-05,0.1175513917325,"Adult",560,3.2653164370139e-05
"370","P. tuahiniensis","POT-048",21.6415135416667,"21","0",5,-6.3335904176536e-05,-0.22800925503553,"Adult",0,-6.3335904176536e-05
"371","P. tuahiniensis","POT-048",21.8550766666667,"21","560",5,7.41145682266605e-05,0.266812445615978,"Adult",560,7.41145682266605e-05
"372","P. tuahiniensis","POT-048",24.2464777777778,"24","0",5,-8.06624647128735e-05,-0.290384872966345,"Adult",0,-8.06624647128735e-05
"373","P. tuahiniensis","POT-048",24.4914944444444,"24","560",5,7.98065763063468e-05,0.287303674702849,"Adult",560,7.98065763063468e-05
"374","P. tuahiniensis","POT-048",27.9805733333333,"28","0",5,-0.000117950195409448,-0.424620703474011,"Adult",0,-0.000117950195409448
"375","P. tuahiniensis","POT-048",28.0346922222222,"28","560",5,0.000102695052453125,0.36970218883125,"Adult",560,0.000102695052453125
"376","P. tuahiniensis","POT-048",30.0145822222222,"30","0",5,-0.000105248947340504,-0.378896210425816,"Adult",0,-0.000105248947340504
"377","P. tuahiniensis","POT-048",30.2235155555556,"30","560",5,0.000106631134350125,0.383872083660451,"Adult",560,0.000106631134350125
"378","P. tuahiniensis","POT-048",31.8705688888889,"32","0",5,-0.000125168924582234,-0.450608128496043,"Adult",0,-0.000125168924582234
"379","P. tuahiniensis","POT-048",32.0203144444444,"32","560",5,0.000110302219030487,0.397087988509752,"Adult",560,0.000110302219030487
"380","P. tuahiniensis","POT-048",34.72819,"35","0",5,-0.000126936986547426,-0.456973151570733,"Adult",0,-0.000126936986547426
"381","P. tuahiniensis","POT-048",34.92626,"35","560",5,6.45710160109486e-05,0.232455657639415,"Adult",560,6.45710160109486e-05
"382","P. tuahiniensis","POT-048",37.5126277777778,"38","0",5,-0.000109385835680453,-0.393789008449629,"Adult",0,-0.000109385835680453
"383","P. tuahiniensis","POT-048",37.6143611111111,"38","560",5,-2.38945862809569e-05,-0.0860205106114448,"Adult",560,-2.38945862809569e-05
"384","P. tuahiniensis","POT-048",39.5194,"40","0",5,-6.73591587706969e-05,-0.242492971574509,"Adult",0,-6.73591587706969e-05
"385","P. tuahiniensis","POT-048",39.7771788888889,"40","560",5,-7.6484471551808e-05,-0.275344097586509,"Adult",560,-7.6484471551808e-05
"386","P. tuahiniensis","POT-090",21.4138044444444,"21","0",2,-7.37412723823345e-05,-0.265468580576404,"Adult",0,-7.37412723823345e-05
"387","P. tuahiniensis","POT-090",21.3026211111111,"21","560",2,0.000153168845175756,0.551407842632722,"Adult",560,0.000153168845175756
"388","P. tuahiniensis","POT-090",23.7735411111111,"24","0",2,-0.000113716772975977,-0.409380382713516,"Adult",0,-0.000113716772975977
"389","P. tuahiniensis","POT-090",23.8860733333333,"24","560",2,0.000120532722717521,0.433917801783076,"Adult",560,0.000120532722717521
"390","P. tuahiniensis","POT-090",27.5760433333333,"28","0",2,-0.000132311372156453,-0.476320939763231,"Adult",0,-0.000132311372156453
"391","P. tuahiniensis","POT-090",27.6045777777778,"28","560",2,0.000146139309964604,0.526101515872573,"Adult",560,0.000146139309964604
"392","P. tuahiniensis","POT-090",29.7110477777778,"30","0",2,-0.000142553462049742,-0.51319246337907,"Adult",0,-0.000142553462049742
"393","P. tuahiniensis","POT-090",29.9720555555556,"30","560",2,0.000140763433857635,0.506748361887485,"Adult",560,0.000140763433857635
"394","P. tuahiniensis","POT-090",31.4074422222222,"32","0",2,-0.000180803635306588,-0.650893087103717,"Adult",0,-0.000180803635306588
"395","P. tuahiniensis","POT-090",31.48407,"32","560",2,9.97067716937449e-05,0.358944378097482,"Adult",560,9.97067716937449e-05
"396","P. tuahiniensis","POT-090",34.5902588888889,"35","0",2,-0.000204498311107882,-0.736193919988376,"Adult",0,-0.000204498311107882
"397","P. tuahiniensis","POT-090",34.5613022222222,"35","560",2,7.77282216222319e-05,0.279821597840035,"Adult",560,7.77282216222319e-05
"398","P. tuahiniensis","POT-090",37.5392977777778,"38","0",2,-0.000110577576400453,-0.39807927504163,"Adult",0,-0.000110577576400453
"399","P. tuahiniensis","POT-090",37.6973311111111,"38","560",2,-1.35685440907182e-05,-0.0488467587265856,"Adult",560,-1.35685440907182e-05
"400","P. tuahiniensis","POT-090",39.5888655555556,"40","0",2,-4.02308578522566e-05,-0.144831088268124,"Adult",0,-4.02308578522566e-05
"401","P. tuahiniensis","POT-090",39.7923333333333,"40","560",2,-6.22939734953834e-05,-0.22425830458338,"Adult",560,-6.22939734953834e-05
"402","P. verrucosa","POV-004",21.7549866666667,"21","0",2,-0.000106827948874957,-0.384580615949846,"Adult",0,-0.000106827948874957
"403","P. verrucosa","POV-004",21.7980633333333,"21","560",2,0.0001966642252066,0.707991210743759,"Adult",560,0.0001966642252066
"404","P. verrucosa","POV-004",24.1623522222222,"24","0",2,-0.000120695069635423,-0.434502250687524,"Adult",0,-0.000120695069635423
"405","P. verrucosa","POV-004",24.37143,"24","560",2,0.000205955135323884,0.741438487165982,"Adult",560,0.000205955135323884
"406","P. verrucosa","POV-004",28.0679011111111,"28","0",2,-0.00016474739932384,-0.593090637565823,"Adult",0,-0.00016474739932384
"407","P. verrucosa","POV-004",28.2884677777778,"28","560",2,0.00021867217692692,0.787219836936912,"Adult",560,0.00021867217692692
"408","P. verrucosa","POV-004",30.0468177777778,"30","0",2,-0.000173378502127649,-0.624162607659537,"Adult",0,-0.000173378502127649
"409","P. verrucosa","POV-004",30.2998455555556,"30","560",2,0.000199216178218872,0.717178241587938,"Adult",560,0.000199216178218872
"410","P. verrucosa","POV-004",31.7799955555556,"32","0",2,-0.000192786939655862,-0.694032982761104,"Adult",0,-0.000192786939655862
"411","P. verrucosa","POV-004",31.9043477777778,"32","560",2,0.00019150855614301,0.689430802114835,"Adult",560,0.00019150855614301
"412","P. verrucosa","POV-004",34.9229744444444,"35","0",2,-0.000218678642614898,-0.787243113413632,"Adult",0,-0.000218678642614898
"413","P. verrucosa","POV-004",34.9164655555556,"35","560",2,0.000148375698370239,0.534152514132859,"Adult",560,0.000148375698370239
"414","P. verrucosa","POV-004",37.9148744444444,"38","0",2,-0.000130241895281873,-0.468870823014741,"Adult",0,-0.000130241895281873
