"","Species","colony_id","avg_temp_interval","Temperature","Light","Run","micromol.cm2.s","micromol.cm2.h","Stage","PAR","Pc"
"27","P. grandis","POG-107",29.8315342105263,"30","0","Run5",-0.000196201591876477,-0.706325730755317,"Adult",0,-0.000196201591876477
"28","P. grandis","POG-107",29.8065156862745,"30","560","Run5",0.000315049706123541,1.13417894204475,"Adult",560,0.000315049706123541
"29","P. grandis","POG-107",32.0318666666667,"32","0","Run5",-0.000245752872249786,-0.884710340099229,"Adult",0,-0.000245752872249786
"30","P. grandis","POG-107",31.6306212121212,"32","560","Run5",0.000312612096102062,1.12540354596742,"Adult",560,0.000312612096102062
"31","P. grandis","POG-107",34.423425,"35","0","Run5",-0.000232712528734889,-0.8377651034456,"Adult",0,-0.000232712528734889
"32","P. grandis","POG-107",34.526118627451,"35","560","Run5",0.000166711594535693,0.600161740328495,"Adult",560,0.000166711594535693
"33","P. grandis","POG-107",37.3753770833333,"38","0","Run5",-0.000147506655535316,-0.531023959927136,"Adult",0,-0.000147506655535316
"34","P. grandis","POG-107",37.7844712962963,"38","560","Run5",-0.000180121269396745,-0.648436569828281,"Adult",560,-0.000180121269396745
"35","P. grandis","POG-107",39.22303125,"40","0","Run5",-8.73347442623946e-05,-0.314405079344621,"Adult",0,-8.73347442623946e-05
"36","P. grandis","POG-107",39.4672,"40","560","Run5",-0.000167901573352064,-0.604445664067432,"Adult",560,-0.000167901573352064
"37","P. grandis","POG-108",17.473759375,"17","0","Run5",-0.00043933706280309,-1.58161342609112,"Adult",0,-0.00043933706280309
"38","P. grandis","POG-108",17.2826408333333,"17","560","Run5",0.00015287121584451,0.550336377040236,"Adult",560,0.00015287121584451
"39","P. grandis","POG-108",21.678921875,"21","0","Run5",-0.000487294754622566,-1.75426111664124,"Adult",0,-0.000487294754622566
"40","P. grandis","POG-108",22.0201205882353,"21","560","Run5",0.000689391309134447,2.48180871288401,"Adult",560,0.000689391309134447
"41","P. grandis","POG-108",24.3783833333333,"24","0","Run5",-0.000521270344301549,-1.87657323948558,"Adult",0,-0.000521270344301549
"42","P. grandis","POG-108",24.5284254901961,"24","560","Run5",0.000913644391561228,3.28911980962042,"Adult",560,0.000913644391561228
"43","P. grandis","POG-108",28.0307447916667,"28","0","Run5",-0.000617237866531087,-2.22205631951191,"Adult",0,-0.000617237866531087
"44","P. grandis","POG-108",28.0825240740741,"28","560","Run5",0.00101812394536604,3.66524620331776,"Adult",560,0.00101812394536604
"45","P. grandis","POG-108",29.8996938596491,"30","0","Run5",-0.000746923226322643,-2.68892361476151,"Adult",0,-0.000746923226322643
"46","P. grandis","POG-108",29.8664549019608,"30","560","Run5",0.0010246367927926,3.68869245405337,"Adult",560,0.0010246367927926
"47","P. grandis","POG-108",32.1079989583333,"32","0","Run5",-0.000832242361143628,-2.99607250011706,"Adult",0,-0.000832242361143628
"48","P. grandis","POG-108",31.8372863636364,"32","560","Run5",0.0008610511104585,3.0997839976506,"Adult",560,0.0008610511104585
"49","P. grandis","POG-108",34.6874666666667,"35","0","Run5",-0.000829930306410036,-2.98774910307613,"Adult",0,-0.000829930306410036
"50","P. grandis","POG-108",34.7457794117647,"35","560","Run5",0.000381498809235232,1.37339571324684,"Adult",560,0.000381498809235232
"51","P. grandis","POG-108",37.601475,"38","0","Run5",-0.000491619293647819,-1.76982945713215,"Adult",0,-0.000491619293647819
"52","P. grandis","POG-108",38.0684111111111,"38","560","Run5",-0.00061109825574894,-2.19995372069618,"Adult",560,-0.00061109825574894
"53","P. grandis","POG-108",39.352346875,"40","0","Run5",-0.000421393912697716,-1.51701808571178,"Adult",0,-0.000421393912697716
"54","P. grandis","POG-108",39.8299833333333,"40","560","Run5",-0.000689043585319436,-2.48055690714997,"Adult",560,-0.000689043585319436
"55","P. meandrina","POM-101",17.4591479166667,"17","0","Run5",-0.000136782689657293,-0.492417682766253,"Adult",0,-0.000136782689657293
"56","P. meandrina","POM-101",17.2588491666667,"17","560","Run5",5.11109176974726e-05,0.183999303710901,"Adult",560,5.11109176974726e-05
"57","P. meandrina","POM-101",21.6511541666667,"21","0","Run5",-8.82368627545666e-05,-0.31765270591644,"Adult",0,-8.82368627545666e-05
"58","P. meandrina","POM-101",21.9766254901961,"21","560","Run5",0.000126233622903353,0.45444104245207,"Adult",560,0.000126233622903353
"59","P. meandrina","POM-101",24.3504637254902,"24","0","Run5",-9.51383635876834e-05,-0.34249810891566,"Adult",0,-9.51383635876834e-05
"60","P. meandrina","POM-101",24.518837254902,"24","560","Run5",0.000146377895136479,0.526960422491324,"Adult",560,0.000146377895136479
"61","P. meandrina","POM-101",28.000371875,"28","0","Run5",-0.000122488980591533,-0.44096033012952,"Adult",0,-0.000122488980591533
"62","P. meandrina","POM-101",28.1162055555556,"28","560","Run5",0.000179693438396,0.6468963782256,"Adult",560,0.000179693438396
"63","P. meandrina","POM-101",29.8248070175439,"30","0","Run5",-0.00015967008945057,-0.574812322022051,"Adult",0,-0.00015967008945057
"64","P. meandrina","POM-101",29.805018627451,"30","560","Run5",0.000123646840393178,0.445128625415439,"Adult",560,0.000123646840393178
"65","P. meandrina","POM-101",32.0311229166667,"32","0","Run5",8.35606401942102e-05,0.300818304699157,"Adult",0,8.35606401942102e-05
"66","P. meandrina","POM-101",31.7489848484848,"32","560","Run5",2.09869843251455e-05,0.0755531435705239,"Adult",560,2.09869843251455e-05
"67","P. meandrina","POM-101",34.5729037037037,"35","0","Run5",-0.000191371260219553,-0.688936536790392,"Adult",0,-0.000191371260219553
"68","P. meandrina","POM-101",34.7542647058824,"35","560","Run5",2.50522855125443e-05,0.0901882278451594,"Adult",560,2.50522855125443e-05
"69","P. meandrina","POM-101",37.4192854166667,"38","0","Run5",-0.000177673868330033,-0.639625925988119,"Adult",0,-0.000177673868330033
"70","P. meandrina","POM-101",37.9961759259259,"38","560","Run5",-0.00013893571527571,-0.500168574992556,"Adult",560,-0.00013893571527571
"71","P. meandrina","POM-101",39.2725864583333,"40","0","Run5",-0.000137586776876411,-0.495312396755079,"Adult",0,-0.000137586776876411
"72","P. meandrina","POM-101",39.642168627451,"40","560","Run5",-0.000154394685969764,-0.555820869491151,"Adult",560,-0.000154394685969764
"73","P. meandrina","POM-103",17.440934375,"17","0","Run5",-7.74879725849562e-05,-0.278956701305842,"Adult",0,-7.74879725849562e-05
"74","P. meandrina","POM-103",17.2512575,"17","560","Run5",-1.21923534419241e-05,-0.0438924723909267,"Adult",560,-1.21923534419241e-05
"75","P. meandrina","POM-103",21.5929822916667,"21","0","Run5",-8.4398719645135e-05,-0.303835390722486,"Adult",0,-8.4398719645135e-05
"76","P. meandrina","POM-103",21.8669823529412,"21","560","Run5",8.4274734154904e-05,0.303389042957654,"Adult",560,8.4274734154904e-05
"77","P. meandrina","POM-103",24.2204549019608,"24","0","Run5",-8.68946953303399e-05,-0.312820903189223,"Adult",0,-8.68946953303399e-05
"78","P. meandrina","POM-103",24.2331284313725,"24","560","Run5",0.000104036094939714,0.374529941782971,"Adult",560,0.000104036094939714
"79","P. meandrina","POM-103",27.8718625,"28","0","Run5",-0.000109038615444578,-0.39253901560048,"Adult",0,-0.000109038615444578
"80","P. meandrina","POM-103",27.8869194444444,"28","560","Run5",0.000106937443019646,0.384974794870725,"Adult",560,0.000106937443019646
"81","P. meandrina","POM-103",29.7431359649123,"30","0","Run5",-0.00013232860589248,-0.476382981212929,"Adult",0,-0.00013232860589248
"82","P. meandrina","POM-103",29.6616970588235,"30","560","Run5",0.000116249856512512,0.418499483445042,"Adult",560,0.000116249856512512
"83","P. meandrina","POM-103",31.900790625,"32","0","Run5",-0.000141432360069708,-0.509156496250948,"Adult",0,-0.000141432360069708
"84","P. meandrina","POM-103",31.5279583333333,"32","560","Run5",9.49560714471525e-05,0.341841857209749,"Adult",560,9.49560714471525e-05
"85","P. meandrina","POM-103",34.4042453703704,"35","0","Run5",-0.000152008572070702,-0.547230859454526,"Adult",0,-0.000152008572070702
"86","P. meandrina","POM-103",34.4875764705882,"35","560","Run5",4.52086544807927e-05,0.162751156130854,"Adult",560,4.52086544807927e-05
"87","P. meandrina","POM-103",37.2956197916667,"38","0","Run5",-0.000111697613794974,-0.402111409661906,"Adult",0,-0.000111697613794974
"88","P. meandrina","POM-103",37.7831259259259,"38","560","Run5",-0.000125487426701201,-0.451754736124323,"Adult",560,-0.000125487426701201
"89","P. meandrina","POM-103",39.05868125,"40","0","Run5",-8.34754311516105e-05,-0.300511552145798,"Adult",0,-8.34754311516105e-05
"90","P. meandrina","POM-103",39.4088196078431,"40","560","Run5",-0.000146389272687804,-0.527001381676093,"Adult",560,-0.000146389272687804
"91","P. meandrina","POM-104",17.6366635416667,"17","0","Run5",-7.04316527129741e-05,-0.253553949766707,"Adult",0,-7.04316527129741e-05
"92","P. meandrina","POM-104",24.5852508333333,"17","560","Run5",6.89048982826844e-05,0.248057633817664,"Adult",560,6.89048982826844e-05
"93","P. meandrina","POM-104",21.865634375,"21","0","Run5",-7.60591873536597e-05,-0.273813074473175,"Adult",0,-7.60591873536597e-05
"94","P. meandrina","POM-104",22.2378794117647,"21","560","Run5",9.10917226435072e-05,0.327930201516626,"Adult",560,9.10917226435072e-05
"95","P. meandrina","POM-104",24.5889362745098,"24","0","Run5",-9.5316841337388e-05,-0.343140628814597,"Adult",0,-9.5316841337388e-05
"96","P. meandrina","POM-104",24.7940362745098,"24","560","Run5",9.04917808458187e-05,0.325770411044947,"Adult",560,9.04917808458187e-05
"97","P. meandrina","POM-104",28.2548708333333,"28","0","Run5",-0.000101996799550588,-0.367188478382117,"Adult",0,-0.000101996799550588
"98","P. meandrina","POM-104",28.3877231481481,"28","560","Run5",9.28189974009457e-05,0.334148390643405,"Adult",560,9.28189974009457e-05
"99","P. meandrina","POM-104",30.0896622807018,"30","0","Run5",-0.000123584719318789,-0.444904989547642,"Adult",0,-0.000123584719318789
"100","P. meandrina","POM-104",30.1131147058824,"30","560","Run5",9.40964761422869e-05,0.338747314112233,"Adult",560,9.40964761422869e-05
"101","P. meandrina","POM-104",32.2707364583333,"32","0","Run5",-0.00012910805927268,-0.464789013381646,"Adult",0,-0.00012910805927268
"102","P. meandrina","POM-104",32.0548916666667,"32","560","Run5",8.24531848674492e-05,0.296831465522817,"Adult",560,8.24531848674492e-05
"103","P. meandrina","POM-104",34.7814092592593,"35","0","Run5",-0.000158897569934876,-0.572031251765553,"Adult",0,-0.000158897569934876
"104","P. meandrina","POM-104",35.0167156862745,"35","560","Run5",2.58070994200432e-05,0.0929055579121556,"Adult",560,2.58070994200432e-05
"105","P. meandrina","POM-104",37.724675,"38","0","Run5",-0.000115258662953592,-0.414931186632933,"Adult",0,-0.000115258662953592
"106","P. meandrina","POM-104",38.3111851851852,"38","560","Run5",-0.000118741774127206,-0.42747038685794,"Adult",560,-0.000118741774127206
"107","P. meandrina","POM-104",39.5179333333333,"40","0","Run5",-6.88689884512695e-05,-0.24792835842457,"Adult",0,-6.88689884512695e-05
"108","P. meandrina","POM-104",40.0325098039216,"40","560","Run5",-9.1479497677423e-05,-0.329326191638723,"Adult",560,-9.1479497677423e-05
"109","P. meandrina","POM-106",17.44673125,"17","0","Run5",-0.000188556761126675,-0.678804340056031,"Adult",0,-0.000188556761126675
"110","P. meandrina","POM-106",17.2890875,"17","560","Run5",4.00134388187095e-05,0.144048379747354,"Adult",560,4.00134388187095e-05
"111","P. meandrina","POM-106",21.5737833333333,"21","0","Run5",-0.000177308923249924,-0.638312123699728,"Adult",0,-0.000177308923249924
"112","P. meandrina","POM-106",21.9455784313725,"21","560","Run5",0.000341225948850012,1.22841341586004,"Adult",560,0.000341225948850012
"113","P. meandrina","POM-106",24.2153607843137,"24","0","Run5",-0.000225147156148898,-0.810529762136032,"Adult",0,-0.000225147156148898
"114","P. meandrina","POM-106",24.2971205882353,"24","560","Run5",0.000393885070989513,1.41798625556225,"Adult",560,0.000393885070989513
"115","P. meandrina","POM-106",27.9218166666667,"28","0","Run5",-0.000309963990145084,-1.1158703645223,"Adult",0,-0.000309963990145084
"116","P. meandrina","POM-106",28.0351638888889,"28","560","Run5",0.000445150871445818,1.60254313720495,"Adult",560,0.000445150871445818
"117","P. meandrina","POM-106",29.8695429824561,"30","0","Run5",-0.000400857220591714,-1.44308599413017,"Adult",0,-0.000400857220591714
"118","P. meandrina","POM-106",29.7739450980392,"30","560","Run5",0.000445245575024958,1.60288407008985,"Adult",560,0.000445245575024958
"119","P. meandrina","POM-106",31.8888302083333,"32","0","Run5",-0.00042750029700702,-1.53900106922527,"Adult",0,-0.00042750029700702
"120","P. meandrina","POM-106",31.6918439393939,"32","560","Run5",0.00034596789613765,1.24548442609554,"Adult",560,0.00034596789613765
"121","P. meandrina","POM-106",34.3850592592593,"35","0","Run5",-0.000542916361332311,-1.95449890079632,"Adult",0,-0.000542916361332311
"122","P. meandrina","POM-106",34.4916637254902,"35","560","Run5",0.00012398740098497,0.446354643545892,"Adult",560,0.00012398740098497
"123","P. meandrina","POM-106",37.254071875,"38","0","Run5",-0.000378759252157186,-1.36353330776587,"Adult",0,-0.000378759252157186
"124","P. meandrina","POM-106",37.7187101851852,"38","560","Run5",-0.000317492348930039,-1.14297245614814,"Adult",560,-0.000317492348930039
"125","P. meandrina","POM-106",39.088753125,"40","0","Run5",-0.000347192648573776,-1.24989353486559,"Adult",0,-0.000347192648573776
"126","P. meandrina","POM-106",39.4653647058824,"40","560","Run5",-0.000265676004219169,-0.956433615189009,"Adult",560,-0.000265676004219169
"127","P. meandrina","POM-108",17.6660395833333,"17","0","Run5",-0.000127046952644259,-0.457369029519332,"Adult",0,-0.000127046952644259
"128","P. meandrina","POM-108",24.4563666666667,"17","560","Run5",0.000114381011787891,0.411771642436406,"Adult",560,0.000114381011787891
"129","P. meandrina","POM-108",21.868196875,"21","0","Run5",-0.000127560428183046,-0.459217541458967,"Adult",0,-0.000127560428183046
"130","P. meandrina","POM-108",22.2393205882353,"21","560","Run5",0.000138677225058807,0.499238010211705,"Adult",560,0.000138677225058807
"131","P. meandrina","POM-108",24.5168617647059,"24","0","Run5",-0.000132859206602888,-0.478293143770395,"Adult",0,-0.000132859206602888
"132","P. meandrina","POM-108",24.6865529411765,"24","560","Run5",0.000169980310131402,0.611929116473048,"Adult",560,0.000169980310131402
"133","P. meandrina","POM-108",28.175684375,"28","0","Run5",-0.000157981613775165,-0.568733809590595,"Adult",0,-0.000157981613775165
"134","P. meandrina","POM-108",28.247212962963,"28","560","Run5",0.000172562636132719,0.621225490077787,"Adult",560,0.000172562636132719
"135","P. meandrina","POM-108",29.9888578947368,"30","0","Run5",-0.000177942080161972,-0.640591488583099,"Adult",0,-0.000177942080161972
"136","P. meandrina","POM-108",29.9556715686275,"30","560","Run5",0.000124180001326491,0.447048004775367,"Adult",560,0.000124180001326491
"137","P. meandrina","POM-108",32.1688364583333,"32","0","Run5",-0.000187998634117704,-0.676795082823734,"Adult",0,-0.000187998634117704
"138","P. meandrina","POM-108",31.8763386363636,"32","560","Run5",0.000145418301065049,0.523505883834178,"Adult",560,0.000145418301065049
"139","P. meandrina","POM-108",34.6283833333333,"35","0","Run5",-0.0002050160172734,-0.738057662184241,"Adult",0,-0.0002050160172734
"140","P. meandrina","POM-108",34.9015019607843,"35","560","Run5",4.20861166018942e-05,0.151510019766819,"Adult",560,4.20861166018942e-05
"141","P. meandrina","POM-108",37.6712958333333,"38","0","Run5",-0.000129645714844932,-0.466724573441756,"Adult",0,-0.000129645714844932
"142","P. meandrina","POM-108",38.080887962963,"38","560","Run5",-0.000123719441263535,-0.445389988548727,"Adult",560,-0.000123719441263535
"143","P. meandrina","POM-108",39.3213229166667,"40","0","Run5",-0.000151375433110124,-0.544951559196447,"Adult",0,-0.000151375433110124
"144","P. meandrina","POM-108",39.7724764705882,"40","560","Run5",-9.42735325057904e-05,-0.339384717020845,"Adult",560,-9.42735325057904e-05
"145","P. meandrina","POM-109",17.558753125,"17","0","Run5",-8.74101874222314e-05,-0.314676674720033,"Adult",0,-8.74101874222314e-05
"146","P. meandrina","POM-109",24.47224,"17","560","Run5",6.84067832189474e-05,0.246264419588211,"Adult",560,6.84067832189474e-05
"147","P. meandrina","POM-109",21.7506416666667,"21","0","Run5",-0.000101582747317482,-0.365697890342934,"Adult",0,-0.000101582747317482
"148","P. meandrina","POM-109",22.1031637254902,"21","560","Run5",9.30608076631055e-05,0.33501890758718,"Adult",560,9.30608076631055e-05
"149","P. meandrina","POM-109",24.4203529411765,"24","0","Run5",-0.000111233438579375,-0.400440378885748,"Adult",0,-0.000111233438579375
"150","P. meandrina","POM-109",24.5454607843137,"24","560","Run5",0.000114912757475535,0.413685926911927,"Adult",560,0.000114912757475535
"151","P. meandrina","POM-109",28.0640604166667,"28","0","Run5",-0.00012814473644802,-0.461321051212873,"Adult",0,-0.00012814473644802
"152","P. meandrina","POM-109",28.158425,"28","560","Run5",0.000110722823601367,0.39860216496492,"Adult",560,0.000110722823601367
"153","P. meandrina","POM-109",29.9360622807018,"30","0","Run5",-0.000148566204730933,-0.534838337031358,"Adult",0,-0.000148566204730933
"154","P. meandrina","POM-109",29.898418627451,"30","560","Run5",0.000105109618315094,0.378394625934338,"Adult",560,0.000105109618315094
"155","P. meandrina","POM-109",32.0582354166667,"32","0","Run5",-0.00016961245111241,-0.610604824004676,"Adult",0,-0.00016961245111241
"156","P. meandrina","POM-109",31.7320893939394,"32","560","Run5",5.45223776465604e-05,0.196280559527617,"Adult",560,5.45223776465604e-05
"157","P. meandrina","POM-109",34.5909731481481,"35","0","Run5",-0.000190368920012019,-0.68532811204327,"Adult",0,-0.000190368920012019
"158","P. meandrina","POM-109",34.6677705882353,"35","560","Run5",-1.77874222520944e-05,-0.06403472010754,"Adult",560,-1.77874222520944e-05
"159","P. meandrina","POM-109",37.41839375,"38","0","Run5",-0.000136806513266632,-0.492503447759876,"Adult",0,-0.000136806513266632
"160","P. meandrina","POM-109",37.8844861111111,"38","560","Run5",-8.79396467445171e-05,-0.316582728280261,"Adult",560,-8.79396467445171e-05
"161","P. meandrina","POM-109",39.200046875,"40","0","Run5",-9.41577357841331e-05,-0.338967848822879,"Adult",0,-9.41577357841331e-05
"162","P. meandrina","POM-109",39.4888117647059,"40","560","Run5",-0.00011499879428332,-0.413995659419953,"Adult",560,-0.00011499879428332
"163","P. tuahiniensis","POT-102",17.6109916666667,"17","0","Run5",-8.08862710657445e-05,-0.29119057583668,"Adult",0,-8.08862710657445e-05
"164","P. tuahiniensis","POT-102",24.5138933333333,"17","560","Run5",9.45636924642688e-05,0.340429292871368,"Adult",560,9.45636924642688e-05
"165","P. tuahiniensis","POT-102",21.833121875,"21","0","Run5",-6.88296590430388e-05,-0.24778677255494,"Adult",0,-6.88296590430388e-05
"166","P. tuahiniensis","POT-102",22.229868627451,"21","560","Run5",0.0001006131169611,0.36220722105996,"Adult",560,0.0001006131169611
"167","P. tuahiniensis","POT-102",24.4779,"24","0","Run5",-6.95655887326637e-05,-0.250436119437589,"Adult",0,-6.95655887326637e-05
"168","P. tuahiniensis","POT-102",24.6647803921569,"24","560","Run5",0.000153517701345247,0.552663724842888,"Adult",560,0.000153517701345247
"169","P. tuahiniensis","POT-102",28.1167979166667,"28","0","Run5",-9.96811134719372e-05,-0.358852008498974,"Adult",0,-9.96811134719372e-05
"170","P. tuahiniensis","POT-102",28.2448657407407,"28","560","Run5",0.000187891630984726,0.676409871545014,"Adult",560,0.000187891630984726
"171","P. tuahiniensis","POT-102",29.9566210526316,"30","0","Run5",-0.000143002128780427,-0.514807663609537,"Adult",0,-0.000143002128780427
"172","P. tuahiniensis","POT-102",29.9715960784314,"30","560","Run5",0.00017331650522738,0.62393941881857,"Adult",560,0.00017331650522738
"173","P. tuahiniensis","POT-102",32.2923604166667,"32","0","Run5",-0.000176421778309422,-0.635118401913921,"Adult",0,-0.000176421778309422
"174","P. tuahiniensis","POT-102",31.8642484848485,"32","560","Run5",0.000109159792230696,0.392975252030506,"Adult",560,0.000109159792230696
"175","P. tuahiniensis","POT-102",34.6770935185185,"35","0","Run5",-0.000140171388482082,-0.504616998535495,"Adult",0,-0.000140171388482082
"176","P. tuahiniensis","POT-102",34.9574803921569,"35","560","Run5",8.65436906208562e-05,0.311557286235082,"Adult",560,8.65436906208562e-05
"177","P. tuahiniensis","POT-102",37.4227416666667,"38","0","Run5",-9.64881998373615e-05,-0.347357519414501,"Adult",0,-9.64881998373615e-05
"178","P. tuahiniensis","POT-102",38.005062962963,"38","560","Run5",-0.000110831370977304,-0.398992935518296,"Adult",560,-0.000110831370977304
"179","P. tuahiniensis","POT-102",39.5397645833333,"40","0","Run5",-0.000117498655765271,-0.422995160754975,"Adult",0,-0.000117498655765271
"180","P. tuahiniensis","POT-102",39.7349588235294,"40","560","Run5",-0.000172602258188102,-0.621368129477166,"Adult",560,-0.000172602258188102
"181","P. tuahiniensis","POT-103",17.4334322916667,"17","0","Run5",-0.000241128085522435,-0.868061107880765,"Adult",0,-0.000241128085522435
"182","P. tuahiniensis","POT-103",17.2412208333333,"17","560","Run5",5.54551511241638e-05,0.19963854404699,"Adult",560,5.54551511241638e-05
"183","P. tuahiniensis","POT-103",21.6315635416667,"21","0","Run5",-0.000261351951261339,-0.940867024540822,"Adult",0,-0.000261351951261339
"184","P. tuahiniensis","POT-103",21.936462745098,"21","560","Run5",0.000201619878934409,0.725831564163874,"Adult",560,0.000201619878934409
"185","P. tuahiniensis","POT-103",24.3604470588235,"24","0","Run5",-0.000255782388280475,-0.920816597809708,"Adult",0,-0.000255782388280475
"186","P. tuahiniensis","POT-103",24.4902225490196,"24","560","Run5",0.000277166360582747,0.997798898097888,"Adult",560,0.000277166360582747
"187","P. tuahiniensis","POT-103",28.0428416666667,"28","0","Run5",-0.000346624444755176,-1.24784800111863,"Adult",0,-0.000346624444755176
"188","P. tuahiniensis","POT-103",28.0328231481481,"28","560","Run5",0.000302839254217858,1.09022131518429,"Adult",560,0.000302839254217858
"189","P. tuahiniensis","POT-103",29.9610622807018,"30","0","Run5",-0.0004025135351723,-1.44904872662028,"Adult",0,-0.0004025135351723
"190","P. tuahiniensis","POT-103",29.8291862745098,"30","560","Run5",0.000290860697494148,1.04709851097893,"Adult",560,0.000290860697494148
"191","P. tuahiniensis","POT-103",32.1952677083333,"32","0","Run5",-0.000429293110579917,-1.5454551980877,"Adult",0,-0.000429293110579917
"192","P. tuahiniensis","POT-103",31.8621310606061,"32","560","Run5",0.000203254526243839,0.73171629447782,"Adult",560,0.000203254526243839
"193","P. tuahiniensis","POT-103",34.6783944444444,"35","0","Run5",-0.00047241265080201,-1.70068554288724,"Adult",0,-0.00047241265080201
"194","P. tuahiniensis","POT-103",34.8017911764706,"35","560","Run5",6.6503136508912e-06,0.0239411291432083,"Adult",560,6.6503136508912e-06
"195","P. tuahiniensis","POT-103",37.6305208333333,"38","0","Run5",-0.000290561919713203,-1.04602291096753,"Adult",0,-0.000290561919713203
"196","P. tuahiniensis","POT-103",38.1526222222222,"38","560","Run5",-0.000302843067921349,-1.09023504451686,"Adult",560,-0.000302843067921349
"197","P. tuahiniensis","POT-103",39.608771875,"40","0","Run5",-0.000211074266308719,-0.759867358711389,"Adult",0,-0.000211074266308719
"198","P. tuahiniensis","POT-103",39.7399882352941,"40","560","Run5",-0.000327941641938022,-1.18058991097688,"Adult",560,-0.000327941641938022
"199","P. tuahiniensis","POT-104",17.6371625,"17","0","Run5",-5.3627842145169e-05,-0.193060231722608,"Adult",0,-5.3627842145169e-05
"200","P. tuahiniensis","POT-104",24.366895,"17","560","Run5",4.67431216388277e-05,0.16827523789978,"Adult",560,4.67431216388277e-05
"201","P. tuahiniensis","POT-104",21.8037125,"21","0","Run5",-5.56748983199302e-05,-0.200429633951749,"Adult",0,-5.56748983199302e-05
"202","P. tuahiniensis","POT-104",22.2112431372549,"21","560","Run5",6.0045454951014e-05,0.21616363782365,"Adult",560,6.0045454951014e-05
"203","P. tuahiniensis","POT-104",24.4699745098039,"24","0","Run5",-5.94310235231514e-05,-0.213951684683345,"Adult",0,-5.94310235231514e-05
"204","P. tuahiniensis","POT-104",24.6514274509804,"24","560","Run5",7.676474599938e-05,0.276353085597768,"Adult",560,7.676474599938e-05
