"","Species","colony_id","avg_temp_interval","Temperature","Light","Run","micromol.cm2.s","micromol.cm2.h","Stage","PAR","Pc"
"67","P. tuahiniensis","POT-105",34.0933157407407,"35","0","Run4",-0.000138128062935645,-0.497261026568323,"Adult",0,-0.000138128062935645
"68","P. tuahiniensis","POT-105",34.271412745098,"35","560","Run4",9.68612590880573e-05,0.348700532717006,"Adult",560,9.68612590880573e-05
"69","P. tuahiniensis","POT-105",36.9988049019608,"38","0","Run4",-0.000114130324996956,-0.410869169989043,"Adult",0,-0.000114130324996956
"70","P. tuahiniensis","POT-105",37.4694018518518,"38","560","Run4",-0.000108902175503928,-0.39204783181414,"Adult",560,-0.000108902175503928
"71","P. tuahiniensis","POT-105",37.6016854166667,"40","0","Run4",-0.000139497257286756,-0.50219012623232,"Adult",0,-0.000139497257286756
"72","P. tuahiniensis","POT-105",38.4353259259259,"40","560","Run4",-0.000103137647280676,-0.371295530210434,"Adult",560,-0.000103137647280676
"73","P. tuahiniensis","POT-106",17.688465625,"17","0","Run4",-6.67354030308234e-05,-0.240247450910964,"Adult",0,-6.67354030308234e-05
"74","P. tuahiniensis","POT-106",17.6143421568627,"17","560","Run4",6.44505236423797e-05,0.232021885112567,"Adult",560,6.44505236423797e-05
"75","P. tuahiniensis","POT-106",21.6930456140351,"21","0","Run4",-6.66544839250687e-05,-0.239956142130247,"Adult",0,-6.66544839250687e-05
"76","P. tuahiniensis","POT-106",22.151568627451,"21","560","Run4",9.44320822765841e-05,0.339955496195703,"Adult",560,9.44320822765841e-05
"77","P. tuahiniensis","POT-106",24.4456561403509,"24","0","Run4",-7.82053794140188e-05,-0.281539365890468,"Adult",0,-7.82053794140188e-05
"78","P. tuahiniensis","POT-106",24.7210078431373,"24","560","Run4",0.000106392390810576,0.383012606918072,"Adult",560,0.000106392390810576
"79","P. tuahiniensis","POT-106",28.2144598039216,"28","0","Run4",-9.50124949615092e-05,-0.342044981861433,"Adult",0,-9.50124949615092e-05
"80","P. tuahiniensis","POT-106",28.4194617647059,"28","560","Run4",0.000127439491416709,0.458782169100154,"Adult",560,0.000127439491416709
"81","P. tuahiniensis","POT-106",30.205003125,"30","0","Run4",-0.00010806711423744,-0.389041611254786,"Adult",0,-0.00010806711423744
"82","P. tuahiniensis","POT-106",30.783687037037,"30","560","Run4",0.000120572094113545,0.434059538808761,"Adult",560,0.000120572094113545
"83","P. tuahiniensis","POT-106",31.8457177083333,"32","0","Run4",-0.000126470358796102,-0.455293291665967,"Adult",0,-0.000126470358796102
"84","P. tuahiniensis","POT-106",32.2883033333333,"32","560","Run4",0.000100620969055388,0.362235488599395,"Adult",560,0.000100620969055388
"85","P. tuahiniensis","POT-106",34.1991305555556,"35","0","Run4",-0.000127711915807924,-0.459762896908527,"Adult",0,-0.000127711915807924
"86","P. tuahiniensis","POT-106",34.2365470588235,"35","560","Run4",7.6867995304089e-05,0.27672478309472,"Adult",560,7.6867995304089e-05
"87","P. tuahiniensis","POT-106",37.426168627451,"38","0","Run4",-5.16867070632276e-05,-0.186072145427619,"Adult",0,-5.16867070632276e-05
"88","P. tuahiniensis","POT-106",37.8660462962963,"38","560","Run4",-5.30288328350309e-05,-0.190903798206111,"Adult",560,-5.30288328350309e-05
"89","P. tuahiniensis","POT-106",37.92553125,"40","0","Run4",-7.02475529200933e-05,-0.252891190512336,"Adult",0,-7.02475529200933e-05
"90","P. tuahiniensis","POT-106",38.9574453703704,"40","560","Run4",-8.04468672234051e-05,-0.289608722004258,"Adult",560,-8.04468672234051e-05
"91","P. tuahiniensis","POT-108",17.7635333333333,"17","0","Run4",-0.000126531355517304,-0.455512879862295,"Adult",0,-0.000126531355517304
"92","P. tuahiniensis","POT-108",17.6857362745098,"17","560","Run4",0.000141477207218107,0.509317945985185,"Adult",560,0.000141477207218107
"93","P. tuahiniensis","POT-108",21.7749605263158,"21","0","Run4",-0.000107473837857451,-0.386905816286823,"Adult",0,-0.000107473837857451
"94","P. tuahiniensis","POT-108",22.2645529411765,"21","560","Run4",0.00017035674927814,0.613284297401305,"Adult",560,0.00017035674927814
"95","P. tuahiniensis","POT-108",24.4896745614035,"24","0","Run4",-0.000131168954996935,-0.472208237988966,"Adult",0,-0.000131168954996935
"96","P. tuahiniensis","POT-108",24.8012882352941,"24","560","Run4",0.000194948093284048,0.701813135822574,"Adult",560,0.000194948093284048
"97","P. tuahiniensis","POT-108",28.2194049019608,"28","0","Run4",-0.000141186219615404,-0.508270390615455,"Adult",0,-0.000141186219615404
"98","P. tuahiniensis","POT-108",28.4150588235294,"28","560","Run4",0.00024640563961259,0.887060302605325,"Adult",560,0.00024640563961259
"99","P. tuahiniensis","POT-108",30.2704041666667,"30","0","Run4",-0.000217634382304188,-0.783483776295076,"Adult",0,-0.000217634382304188
"100","P. tuahiniensis","POT-108",30.7752092592593,"30","560","Run4",0.000216606374259725,0.779782947335011,"Adult",560,0.000216606374259725
"101","P. tuahiniensis","POT-108",31.8983604166667,"32","0","Run4",-0.000193229698877057,-0.695626915957405,"Adult",0,-0.000193229698877057
"102","P. tuahiniensis","POT-108",32.304695,"32","560","Run4",0.000210646160905728,0.758326179260622,"Adult",560,0.000210646160905728
"103","P. tuahiniensis","POT-108",34.3802435185185,"35","0","Run4",-0.000167665053594527,-0.603594192940298,"Adult",0,-0.000167665053594527
"104","P. tuahiniensis","POT-108",34.3277352941176,"35","560","Run4",0.000165229800792781,0.594827282854011,"Adult",560,0.000165229800792781
"105","P. tuahiniensis","POT-108",37.2944705882353,"38","0","Run4",-0.000117084592698389,-0.421504533714202,"Adult",0,-0.000117084592698389
"106","P. tuahiniensis","POT-108",37.6314675925926,"38","560","Run4",-0.000115470911914796,-0.415695282893264,"Adult",560,-0.000115470911914796
"107","P. tuahiniensis","POT-108",38.02391875,"40","0","Run4",-0.000112277064160561,-0.404197430978021,"Adult",0,-0.000112277064160561
"108","P. tuahiniensis","POT-108",38.814912037037,"40","560","Run4",-0.000119962954540494,-0.431866636345778,"Adult",560,-0.000119962954540494
"109","P. verrucosa","POV-106",17.6068552083333,"17","0","Run4",-9.49197882378869e-05,-0.341711237656393,"Adult",0,-9.49197882378869e-05
"110","P. verrucosa","POV-106",17.6672921568627,"17","560","Run4",6.39543111344329e-05,0.230235520083958,"Adult",560,6.39543111344329e-05
"111","P. verrucosa","POV-106",21.5386254385965,"21","0","Run4",-9.55332215912207e-05,-0.343919597728394,"Adult",0,-9.55332215912207e-05
"112","P. verrucosa","POV-106",21.9916696078431,"21","560","Run4",0.000101238540699618,0.364458746518626,"Adult",560,0.000101238540699618
"113","P. verrucosa","POV-106",24.3029894736842,"24","0","Run4",-0.000120134721501758,-0.432484997406327,"Adult",0,-0.000120134721501758
"114","P. verrucosa","POV-106",24.5478647058824,"24","560","Run4",0.000123796796972208,0.44566846909995,"Adult",560,0.000123796796972208
"115","P. verrucosa","POV-106",28.0214362745098,"28","0","Run4",-0.000148190458103707,-0.533485649173345,"Adult",0,-0.000148190458103707
"116","P. verrucosa","POV-106",28.0798715686274,"28","560","Run4",0.000136053705674133,0.489793340426877,"Adult",560,0.000136053705674133
"117","P. verrucosa","POV-106",30.0585197916667,"30","0","Run4",-0.00017369130662532,-0.625288703851152,"Adult",0,-0.00017369130662532
"118","P. verrucosa","POV-106",30.4078824074074,"30","560","Run4",0.00014153601992234,0.509529671720423,"Adult",560,0.00014153601992234
"119","P. verrucosa","POV-106",31.7567166666667,"32","0","Run4",-0.000173232111795505,-0.62363560246382,"Adult",0,-0.000173232111795505
"120","P. verrucosa","POV-106",32.1311291666667,"32","560","Run4",0.000116632565822657,0.419877236961565,"Adult",560,0.000116632565822657
"121","P. verrucosa","POV-106",34.5904314814815,"35","0","Run4",-0.000173320538166182,-0.623953937398255,"Adult",0,-0.000173320538166182
"122","P. verrucosa","POV-106",34.9571245098039,"35","560","Run4",3.43805895098325e-05,0.123770122235397,"Adult",560,3.43805895098325e-05
"123","P. verrucosa","POV-106",37.2207274509804,"38","0","Run4",-0.000117677063138879,-0.423637427299965,"Adult",0,-0.000117677063138879
"124","P. verrucosa","POV-106",37.6398324074074,"38","560","Run4",-0.000150223602488284,-0.540804968957822,"Adult",560,-0.000150223602488284
"125","P. verrucosa","POV-106",37.85605625,"40","0","Run4",-0.000103504895137264,-0.372617622494152,"Adult",0,-0.000103504895137264
"126","P. verrucosa","POV-106",38.593812962963,"40","560","Run4",-0.000148725105411614,-0.535410379481811,"Adult",560,-0.000148725105411614
"127","Recruit","REC-106",17.47759375,"17","0","Run4",-0.000157224172510564,-0.56600702103803,"Recruit",0,-0.000157224172510564
"128","Recruit","REC-106",17.5377578431373,"17","560","Run4",4.0019995030575e-05,0.14407198211007,"Recruit",560,4.0019995030575e-05
"129","Recruit","REC-106",21.34125,"21","0","Run4",-9.09805862709507e-05,-0.327530110575423,"Recruit",0,-9.09805862709507e-05
"130","Recruit","REC-106",21.5937245098039,"21","560","Run4",9.76351703951226e-05,0.351486613422441,"Recruit",560,9.76351703951226e-05
"131","Recruit","REC-106",24.2884754385965,"24","0","Run4",-9.75249229620841e-05,-0.351089722663503,"Recruit",0,-9.75249229620841e-05
"132","Recruit","REC-106",24.5768166666667,"24","560","Run4",0.000136100075024915,0.489960270089695,"Recruit",560,0.000136100075024915
"133","Recruit","REC-106",28.0275490196078,"28","0","Run4",-6.93811567356233e-05,-0.249772164248244,"Recruit",0,-6.93811567356233e-05
"134","Recruit","REC-106",28.1727852941176,"28","560","Run4",0.000189340826782784,0.681626976418024,"Recruit",560,0.000189340826782784
"135","Recruit","REC-106",30.018703125,"30","0","Run4",-0.00013247689814503,-0.476916833322109,"Recruit",0,-0.00013247689814503
"136","Recruit","REC-106",30.5413175925926,"30","560","Run4",0.000124862460263005,0.449504856946817,"Recruit",560,0.000124862460263005
"137","Recruit","REC-106",31.7586510416667,"32","0","Run4",-0.000145257350496483,-0.522926461787337,"Recruit",0,-0.000145257350496483
"138","Recruit","REC-106",32.1056858333333,"32","560","Run4",0.000184749202462879,0.665097128866363,"Recruit",560,0.000184749202462879
"139","Recruit","REC-106",34.4511018518519,"35","0","Run4",-7.39411086578954e-05,-0.266187991168424,"Recruit",0,-7.39411086578954e-05
"140","Recruit","REC-106",34.6659039215686,"35","560","Run4",0.000112418177949605,0.404705440618576,"Recruit",560,0.000112418177949605
"141","Recruit","REC-106",37.3585088235294,"38","0","Run4",-0.000103396941168092,-0.37222898820513,"Recruit",0,-0.000103396941168092
"142","Recruit","REC-106",37.7712972222222,"38","560","Run4",2.97660557349545e-05,0.107157800645836,"Recruit",560,2.97660557349545e-05
"143","Recruit","REC-106",37.9256864583333,"40","0","Run4",-0.000149322059358275,-0.537559413689788,"Recruit",0,-0.000149322059358275
"144","Recruit","REC-106",38.6443592592593,"40","560","Run4",-0.00013500123320889,-0.486004439552004,"Recruit",560,-0.00013500123320889
"145","Recruit","REC-109",17.5076791666667,"17","0","Run4",-0.00011567701810462,-0.416437265176633,"Recruit",0,-0.00011567701810462
"146","Recruit","REC-109",17.5698656862745,"17","560","Run4",9.17641072360434e-05,0.330350786049756,"Recruit",560,9.17641072360434e-05
"147","Recruit","REC-109",21.5261640350877,"21","0","Run4",-9.86398433233746e-05,-0.355103435964149,"Recruit",0,-9.86398433233746e-05
"148","Recruit","REC-109",21.9586049019608,"21","560","Run4",7.00818688576161e-05,0.252294727887418,"Recruit",560,7.00818688576161e-05
"149","Recruit","REC-109",24.3595429824561,"24","0","Run4",-0.000117172766388993,-0.421821959000374,"Recruit",0,-0.000117172766388993
"150","Recruit","REC-109",24.6224568627451,"24","560","Run4",9.30009143190597e-05,0.334803291548615,"Recruit",560,9.30009143190597e-05
"151","Recruit","REC-109",28.101981372549,"28","0","Run4",-9.64238824905352e-05,-0.347125976965927,"Recruit",0,-9.64238824905352e-05
"152","Recruit","REC-109",28.2423333333333,"28","560","Run4",0.000153098690744335,0.551155286679607,"Recruit",560,0.000153098690744335
"153","Recruit","REC-109",30.170325,"30","0","Run4",-0.00011992745138204,-0.431738824975342,"Recruit",0,-0.00011992745138204
"154","Recruit","REC-109",30.6873074074074,"30","560","Run4",0.000114050735767394,0.410582648762617,"Recruit",560,0.000114050735767394
"155","Recruit","REC-109",31.903025,"32","0","Run4",-0.000110573809335673,-0.398065713608425,"Recruit",0,-0.000110573809335673
"156","Recruit","REC-109",32.3172566666667,"32","560","Run4",0.00018771735548201,0.675782479735237,"Recruit",560,0.00018771735548201
"157","Recruit","REC-109",34.7350509259259,"35","0","Run4",-5.62144527068648e-05,-0.202372029744713,"Recruit",0,-5.62144527068648e-05
"158","Recruit","REC-109",34.9059725490196,"35","560","Run4",8.88407130883701e-05,0.319826567118132,"Recruit",560,8.88407130883701e-05
"159","Recruit","REC-109",37.50375,"38","0","Run4",-6.5813614458178e-05,-0.236929012049441,"Recruit",0,-6.5813614458178e-05
"160","Recruit","REC-109",38.0071287037037,"38","560","Run4",-0.000203158642649361,-0.731371113537699,"Recruit",560,-0.000203158642649361
"161","Recruit","REC-109",38.0838041666667,"40","0","Run4",0.000109373761533524,0.393745541520686,"Recruit",0,0.000109373761533524
"162","Recruit","REC-109",38.9375546296296,"40","560","Run4",-0.000108616030944195,-0.391017711399103,"Recruit",560,-0.000108616030944195
"163","Recruit","REC-112",17.73623125,"17","0","Run4",-0.000179129496433915,-0.644866187162095,"Recruit",0,-0.000179129496433915
"164","Recruit","REC-112",17.6259411764706,"17","560","Run4",1.9870935368265e-05,0.0715353673257539,"Recruit",560,1.9870935368265e-05
"165","Recruit","REC-112",21.7722219298246,"21","0","Run4",-8.49992128732916e-05,-0.30599716634385,"Recruit",0,-8.49992128732916e-05
"166","Recruit","REC-112",22.3092196078431,"21","560","Run4",1.87103561070005e-05,0.0673572819852017,"Recruit",560,1.87103561070005e-05
"167","Recruit","REC-112",24.5159078947368,"24","0","Run4",-8.26674336295356e-05,-0.297602761066328,"Recruit",0,-8.26674336295356e-05
"168","Recruit","REC-112",24.8858323529412,"24","560","Run4",4.02856294932117e-06,0.0145028266175562,"Recruit",560,4.02856294932117e-06
"169","Recruit","REC-112",28.2489715686275,"28","0","Run4",-6.07507174779857e-05,-0.218702582920749,"Recruit",0,-6.07507174779857e-05
"170","Recruit","REC-112",28.4440715686275,"28","560","Run4",4.83678570621536e-05,0.174124285423753,"Recruit",560,4.83678570621536e-05
"171","Recruit","REC-112",30.2518583333333,"30","0","Run4",-0.000130867857830794,-0.471124288190858,"Recruit",0,-0.000130867857830794
"172","Recruit","REC-112",30.8390962962963,"30","560","Run4",6.5341806823586e-05,0.23523050456491,"Recruit",560,6.5341806823586e-05
"173","Recruit","REC-112",31.8471208333333,"32","0","Run4",-9.49050192347199e-05,-0.341658069244992,"Recruit",0,-9.49050192347199e-05
"174","Recruit","REC-112",32.2939516666667,"32","560","Run4",6.9015311023749e-05,0.248455119685496,"Recruit",560,6.9015311023749e-05
"175","Recruit","REC-112",34.3920777777778,"35","0","Run4",-0.000128055245994653,-0.460998885580751,"Recruit",0,-0.000128055245994653
"176","Recruit","REC-112",34.3537166666667,"35","560","Run4",2.23892439177072e-05,0.0806012781037459,"Recruit",560,2.23892439177072e-05
"177","Recruit","REC-112",37.2945343137255,"38","0","Run4",-0.000123333298570981,-0.443999874855531,"Recruit",0,-0.000123333298570981
"178","Recruit","REC-112",37.6501388888889,"38","560","Run4",-0.000175186200749036,-0.63067032269653,"Recruit",560,-0.000175186200749036
"179","Recruit","REC-112",37.9823583333333,"40","0","Run4",-0.000103177314485964,-0.371438332149469,"Recruit",0,-0.000103177314485964
"180","Recruit","REC-112",38.8292935185185,"40","560","Run4",-0.000164224240225143,-0.591207264810516,"Recruit",560,-0.000164224240225143
"181","Recruit","REC-128",17.7437322916667,"17","0","Run4",-0.000171838819242517,-0.618619749273061,"Recruit",0,-0.000171838819242517
"182","Recruit","REC-128",17.6720823529412,"17","560","Run4",2.7302143698397e-05,0.0982877173142292,"Recruit",560,2.7302143698397e-05
"183","Recruit","REC-128",21.7631921052632,"21","0","Run4",-6.88815876702239e-05,-0.247973715612806,"Recruit",0,-6.88815876702239e-05
"184","Recruit","REC-128",22.2247715686274,"21","560","Run4",0.00011241273780675,0.4046858561043,"Recruit",560,0.00011241273780675
"185","Recruit","REC-128",24.5380192982456,"24","0","Run4",-9.83104172047105e-05,-0.353917501936958,"Recruit",0,-9.83104172047105e-05
"186","Recruit","REC-128",24.7721470588235,"24","560","Run4",0.000122190360833381,0.439885299000172,"Recruit",560,0.000122190360833381
"187","Recruit","REC-128",28.3028598039216,"28","0","Run4",-0.000109126494050048,-0.392855378580172,"Recruit",0,-0.000109126494050048
"188","Recruit","REC-128",28.4119833333333,"28","560","Run4",8.1166600454416e-05,0.292199761635898,"Recruit",560,8.1166600454416e-05
"189","Recruit","REC-128",30.3486604166667,"30","0","Run4",-0.000163169559184495,-0.587410413064181,"Recruit",0,-0.000163169559184495
"190","Recruit","REC-128",30.8505481481481,"30","560","Run4",0.000167126945352924,0.601657003270527,"Recruit",560,0.000167126945352924
"191","Recruit","REC-128",32.195909375,"32","0","Run4",-0.000155038235176305,-0.558137646634698,"Recruit",0,-0.000155038235176305
"192","Recruit","REC-128",32.4937116666667,"32","560","Run4",9.59756554246189e-05,0.345512359528628,"Recruit",560,9.59756554246189e-05
"193","Recruit","REC-128",34.8506481481481,"35","0","Run4",-0.000203406918847102,-0.732264907849567,"Recruit",0,-0.000203406918847102
"194","Recruit","REC-128",34.7868088235294,"35","560","Run4",-3.99990016831955e-06,-0.0143996406059504,"Recruit",560,-3.99990016831955e-06
"195","Recruit","REC-128",37.7293784313725,"38","0","Run4",-3.34928051405712e-05,-0.120574098506056,"Recruit",0,-3.34928051405712e-05
"196","Recruit","REC-128",37.889887037037,"38","560","Run4",-0.000279102397391608,-1.00476863060979,"Recruit",560,-0.000279102397391608
"197","Recruit","REC-128",38.24780625,"40","0","Run4",-0.00013529371787046,-0.487057384333657,"Recruit",0,-0.00013529371787046
"198","Recruit","REC-128",39.1648305555556,"40","560","Run4",-0.000108172648322632,-0.389421533961476,"Recruit",560,-0.000108172648322632
"199","Recruit","REC-129",17.7878010416667,"17","0","Run4",-9.09205425679895e-05,-0.327313953244762,"Recruit",0,-9.09205425679895e-05
"200","Recruit","REC-129",17.6450166666667,"17","560","Run4",8.56802743298533e-05,0.308448987587472,"Recruit",560,8.56802743298533e-05
"201","Recruit","REC-129",21.8381640350877,"21","0","Run4",-5.49827882726374e-05,-0.197938037781494,"Recruit",0,-5.49827882726374e-05
"202","Recruit","REC-129",22.4465323529412,"21","560","Run4",0.000124260882245305,0.447339176083098,"Recruit",560,0.000124260882245305
"203","Recruit","REC-129",24.4923201754386,"24","0","Run4",-6.40955689422094e-05,-0.230744048191954,"Recruit",0,-6.40955689422094e-05
