Measurement Name :,Meas_20231213-641,,Generated On :,"13/12/2023, 15:53:11",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
13.12.23 14:48:44,25.8,239.84,237,263.66,244.92,239.21,261.04,245.56,238.26,259.74,262.02,252.93,254.55,235.12,241.74,244.28,236.37,246.51,235.43,255.52,232,255.52,258.44,253.25,268.6,,28,965,36,27.97,
13.12.23 14:48:59,26.05,247.15,247.79,255.84,227.94,228.87,263.01,229.81,230.43,266.29,235.75,255.52,262.35,238.58,244.92,256.81,230.12,229.81,226.7,250.68,234,237.63,259.41,243.01,254.22,,28,965,36,27.97,
13.12.23 14:49:14,26.3,240.16,233.24,229.5,220.54,234.49,255.52,237.63,231.05,245.88,232.93,250.68,249.07,227.32,244.28,226.7,218.39,238.58,225.77,242.69,233,231.36,238.58,240.79,265.3,,28,965,36,27.99,
13.12.23 14:49:29,26.55,242.06,247.79,241.42,243.96,254.22,267.94,236.69,238.58,260.39,243.96,263.01,257.14,244.28,247.47,255.52,236.37,217.78,233.55,262.35,235,245.56,248.43,243.96,264.64,,28,965,36,27.99,
13.12.23 14:49:44,26.8,225.46,223.92,235.75,232.61,221.46,244.92,230.43,219.92,246.19,235.43,261.7,244.92,223,230.43,234.8,226.08,215.65,212,238.58,234,225.16,232.93,241.11,260.72,,28,965,36,28,
13.12.23 14:49:59,27.05,239.21,231.05,244.92,243.33,235.43,258.11,237.32,233.24,263.33,248.11,263.66,251.64,237.32,248.43,235.75,213.52,223,220.84,269.59,236,251,242.69,257.46,260.06,,28,965,36,28,
13.12.23 14:50:14,27.3,242.38,242.69,247.47,244.28,241.74,254.87,240.16,230.12,250.04,248.75,272.24,248.75,244.92,245.56,245.88,233.55,231.05,229.81,239.21,235,237,243.96,237.63,267.61,,28,965,36,28.01,
13.12.23 14:50:29,27.55,231.36,237.32,226.08,225.77,221.15,259.09,243.33,230.74,248.11,249.07,247.79,250.04,226.39,241.74,239.21,227.63,246.83,222.38,256.16,237,227.63,239.21,250.36,265.63,,28,965,36,28.03,
13.12.23 14:50:44,27.8,233.55,228.25,255.19,241.42,225.46,251.64,241.11,234.49,240.16,237,251.96,250.04,241.74,242.06,234.8,240.16,231.99,219.62,246.19,236,249.39,234.8,228.56,253.25,,28,965,36,28.04,
13.12.23 14:50:59,28.05,235.12,247.47,239.53,228.56,236.37,248.11,247.15,235.75,245.88,241.42,266.62,251.64,230.43,244.28,243.65,221.15,232.3,226.7,242.06,238,243.96,247.15,244.92,240.79,,28,965,36,28.04,
13.12.23 14:51:14,28.3,222.07,230.12,237.63,238.26,234.18,254.55,223.61,220.84,238.89,236.69,242.06,244.28,230.74,252.93,242.38,227.01,217.17,212.31,235.75,237,237.63,246.51,249.71,251.96,,28,965,36,28.04,
13.12.23 14:51:29,28.55,233.24,225.77,233.24,226.7,234.8,252.93,245.56,239.21,241.42,234.8,240.47,255.19,231.05,232.61,237.95,221.15,219.31,217.17,245.88,239,232.93,254.22,237.32,257.14,,28,965,36,28.05,
13.12.23 14:51:44,28.8,237,236.06,245.56,241.74,234.49,256.49,236.69,240.16,256.16,232.93,258.11,244.92,230.74,241.74,221.77,231.05,237.63,226.39,241.74,238,224.23,252.61,230.43,258.76,,28,965,36,28.05,
13.12.23 14:51:59,29.05,233.55,231.99,234.49,228.87,231.05,250.04,240.16,220.84,253.25,244.28,257.14,248.75,242.06,264.97,242.06,217.48,224.85,223,243.65,240,242.06,231.99,239.84,250.36,,28,965,36,28.08,
13.12.23 14:52:14,29.3,223.92,222.07,238.26,217.17,217.17,245.24,212.31,226.39,236.06,230.74,241.42,225.77,215.04,231.68,226.08,223.3,222.38,212,237.63,239,231.68,247.47,228.87,235.43,,28,965,36,28.08,
13.12.23 14:52:29,29.55,235.43,236.69,248.43,238.89,239.53,250.68,232.93,234.49,253.58,238.58,260.72,259.41,241.74,239.53,240.16,213.82,226.08,227.01,250.04,241,233.55,246.19,235.43,255.52,,28,965,36,28.08,
13.12.23 14:52:44,29.8,235.75,234.8,257.46,241.42,224.54,262.02,235.43,233.24,253.58,248.75,257.14,248.75,232.3,234.18,236.69,229.18,237.63,230.74,250.04,240,244.6,248.11,232.61,271.24,,28,965,36,28.11,
13.12.23 14:52:59,30.05,237.63,230.74,256.81,239.21,237.63,259.41,235.75,234.8,250.36,242.06,259.41,250.36,227.94,245.56,243.96,215.34,228.87,229.81,252.61,242,233.55,248.75,250.04,270.58,,28,965,36,28.11,
13.12.23 14:53:14,30.3,227.01,221.77,238.26,225.77,236.69,252.61,230.74,228.87,255.84,231.36,262.68,241.74,236.37,246.51,245.56,227.01,239.21,226.08,248.11,241,236.69,249.39,246.19,267.28,,28,965,36,28.11,
13.12.23 14:53:29,30.55,245.56,230.74,245.24,237.95,231.99,256.81,241.42,230.74,256.49,234.49,260.72,260.06,233.55,239.84,240.16,222.38,232.93,223.92,256.81,243,239.53,255.52,240.16,271.58,,28,965,36,28.14,
13.12.23 14:53:44,30.8,240.47,241.42,237.32,225.77,232.93,252.29,224.54,226.7,252.61,241.42,251.64,248.75,237,264.32,241.74,212.91,232.3,228.56,256.16,242,237.63,237.63,248.11,261.04,,28,965,36,28.15,
13.12.23 14:53:59,31.05,242.69,236.69,254.87,242.69,242.69,273.9,237,241.42,255.84,234.18,263.66,250.68,238.26,254.55,251.64,236.69,245.56,236.69,251.32,244,246.51,266.62,256.81,263.33,,28,965,36,28.15,
13.12.23 14:54:14,31.3,224.54,221.77,228.56,221.46,218.7,256.49,237,210.49,244.28,224.54,252.29,237.95,232.61,242.69,223.92,223,234.18,209.89,226.08,243,233.55,233.86,238.58,266.29,,28,965,36,28.16,
13.12.23 14:54:29,31.55,230.43,226.08,243.33,231.36,229.81,247.15,227.63,227.94,249.39,235.75,248.75,254.55,235.75,244.6,232.3,217.48,232.3,230.74,243.33,245,227.01,240.16,235.75,248.11,,28,965,36,28.18,
13.12.23 14:54:44,31.8,229.5,222.69,242.38,232.93,231.36,262.35,237,233.24,249.71,252.29,256.81,247.15,231.36,246.19,248.11,224.54,225.46,226.08,256.81,244,233.86,245.88,253.58,263.99,,28,965,36,28.18,
13.12.23 14:54:59,32.05,247.47,231.68,244.28,229.81,214.13,251,230.43,223.61,249.39,242.06,241.74,237.32,222.38,248.11,229.18,216.56,222.07,225.46,241.11,246,251,246.19,244.6,255.52,,28,965,36,28.18,
13.12.23 14:55:14,32.3,230.12,228.25,232.93,229.18,223,267.28,230.43,230.43,253.25,245.24,255.84,248.43,233.24,246.83,226.7,214.43,243.01,223.92,254.22,245,252.29,249.71,239.53,257.79,,28,965,36,28.19,
13.12.23 14:55:29,32.55,234.8,223.61,238.58,224.23,225.16,259.74,231.99,226.39,240.79,236.06,257.14,251,220.23,231.99,231.99,220.84,223.3,229.81,249.71,247,220.84,240.79,229.18,266.62,,28,965,36,28.21,
13.12.23 14:55:44,32.8,225.46,230.43,248.75,236.06,230.12,264.32,250.68,226.7,251.96,248.75,247.47,240.16,237.95,240.16,237.95,220.54,238.58,230.74,250.04,246,244.6,243.01,236.37,256.81,,28,965,36,28.22,
13.12.23 14:55:59,33.05,224.85,231.68,241.74,231.36,221.15,247.15,229.81,223.61,249.07,244.28,240.16,240.47,233.24,243.01,215.65,224.23,231.99,223.61,227.01,248,245.88,240.79,235.43,250.68,,28,965,36,28.24,
13.12.23 14:56:14,33.3,236.06,223.92,243.96,224.85,220.84,255.19,232.61,227.32,250.68,231.05,251,241.11,226.08,237.63,248.75,222.69,229.81,223.3,248.11,247,238.89,251.32,235.75,259.74,,28,965,36,28.24,
13.12.23 14:56:29,33.55,243.01,225.77,222.69,229.81,221.15,266.95,245.88,234.18,255.84,238.58,263.66,244.28,234.18,254.22,241.42,221.77,237.95,219.31,239.21,249,254.55,255.19,230.12,264.97,,28,965,36,28.26,
13.12.23 14:56:44,33.8,232.61,232.61,240.47,231.68,233.55,258.44,233.24,232.61,263.01,237.32,263.99,249.71,237.32,244.28,248.75,217.78,233.55,227.01,256.49,248,252.93,261.37,237.63,267.61,,28,965,36,28.25,
13.12.23 14:56:59,34.05,239.53,240.47,253.9,237.63,231.99,256.81,241.11,228.56,255.19,241.42,253.25,260.72,224.54,250.68,236.69,217.17,237.95,218.09,245.24,250,234.49,255.52,239.21,254.22,,28,965,36,28.26,
13.12.23 14:57:14,34.3,243.96,236.37,248.75,243.96,235.43,263.33,236.69,225.46,251,241.74,256.81,238.58,238.58,254.87,243.96,234.18,235.43,226.39,247.47,252,244.92,250.36,233.86,261.04,,28,965,36,28.28,
13.12.23 14:57:29,34.55,224.54,227.01,239.53,230.74,224.85,259.41,231.99,237,245.24,246.51,251.64,254.55,234.18,242.06,245.24,229.81,221.77,226.08,251.64,251,232.61,252.29,236.37,246.19,,28,965,36,28.28,
13.12.23 14:57:44,34.8,241.11,247.47,229.18,240.47,234.8,267.28,246.83,227.63,251,256.81,268.27,254.22,234.18,250.04,240.16,230.74,234.49,221.77,247.79,253,266.29,257.14,250.68,258.44,,28,965,36,28.29,
13.12.23 14:57:59,35.05,224.23,216.87,234.18,228.87,219.92,250.68,224.23,236.69,238.26,227.01,247.15,239.84,223.61,244.92,234.49,209.89,228.87,221.15,237.95,252,230.74,235.75,230.43,257.14,,28,965,36,28.29,
13.12.23 14:58:14,35.3,247.79,233.55,239.53,225.77,230.74,246.83,229.5,239.21,259.41,255.84,260.39,257.79,232.3,245.88,235.12,214.73,236.37,224.85,256.81,254,246.83,251,246.83,259.09,,28,965,36,28.32,
13.12.23 14:58:29,35.55,229.5,228.87,244.6,230.74,221.77,250.36,237,233.86,253.9,233.55,262.02,260.39,238.58,253.25,248.75,233.24,228.87,228.25,237,253,263.99,258.76,242.38,270.91,,28,965,36,28.32,
13.12.23 14:58:44,35.8,233.86,232.93,237.63,227.32,237.32,252.93,228.87,225.46,257.46,232.93,254.22,250.68,242.69,239.21,238.89,227.32,231.99,221.77,244.92,255,232.61,248.11,243.65,257.46,,28,965,36,28.33,
13.12.23 14:58:59,36.05,231.99,225.16,245.56,226.7,225.46,249.71,226.7,218.09,251.96,235.43,243.65,255.84,231.36,247.79,233.55,211.1,223,222.07,245.24,254,244.6,248.43,240.16,261.04,,28,965,36,28.33,
13.12.23 14:59:14,36.3,239.53,238.89,240.16,236.69,235.43,268.93,237.95,227.94,249.39,243.33,256.16,246.19,241.42,255.19,253.25,224.54,246.51,227.01,249.07,256,251.32,243.65,240.47,262.68,,28,965,36,28.33,
13.12.23 14:59:29,36.55,239.53,235.12,237.32,245.88,238.58,256.49,242.38,230.74,259.41,240.16,261.04,253.58,227.63,254.55,250.04,227.63,240.79,225.16,257.79,255,250.04,254.55,250.68,265.3,,28,965,36,28.36,
13.12.23 14:59:44,36.8,233.24,229.5,244.92,238.26,230.43,262.35,232.93,224.54,249.39,234.49,246.19,244.28,231.05,241.11,238.58,213.82,215.04,227.32,249.71,257,250.04,251,243.01,264.32,,28,965,36,28.36,
13.12.23 14:59:59,37.05,240.16,242.38,253.9,242.38,240.16,261.37,235.43,227.32,260.72,235.43,257.46,259.74,228.25,249.71,241.11,217.17,234.8,224.23,254.55,256,250.04,252.61,240.16,262.68,,28,965,36,28.36,
13.12.23 15:00:14,37.3,225.46,228.25,251.96,237,229.18,262.02,231.68,223.3,245.56,240.47,249.71,253.25,227.01,238.26,228.87,215.65,213.52,222.07,253.58,258,231.05,247.47,238.58,252.93,,28,965,36,28.38,
13.12.23 15:00:29,37.55,243.33,245.56,252.29,251.32,251.32,260.72,244.6,243.33,263.01,253.9,262.35,261.37,237,260.39,238.89,233.86,235.12,234.8,251,257,246.83,271.91,253.58,272.9,,28,965,36,28.38,
13.12.23 15:00:44,37.8,241.74,224.85,244.92,245.56,213.52,261.7,237.63,231.99,256.49,244.92,265.3,261.04,236.37,255.19,242.69,239.84,235.43,227.63,245.24,259,256.81,253.25,243.33,250.68,,28,965,36,28.4,
13.12.23 15:00:59,38.05,225.77,228.87,236.06,227.01,233.86,259.09,231.05,236.37,246.51,241.11,251.96,251.96,226.08,237.95,234.18,221.77,220.23,224.85,233.55,258,229.81,237.95,230.74,262.02,,28,965,36,28.4,
13.12.23 15:01:14,38.3,236.06,233.24,235.12,229.5,227.32,256.81,231.99,232.3,244.92,234.8,249.39,249.07,232.93,245.88,231.99,217.17,212,215.34,235.43,260,226.39,255.84,231.36,266.29,,28,965,36,28.4,
13.12.23 15:01:29,38.55,240.79,228.25,236.06,225.46,224.23,258.76,231.36,229.81,263.01,244.28,241.42,263.33,232.3,253.25,237.95,219.01,220.54,229.81,252.93,259,238.89,249.39,249.39,263.99,,28,965,36,28.43,
13.12.23 15:01:44,38.8,231.05,223.3,231.99,232.61,227.94,250.68,238.58,223.92,248.75,245.24,248.43,247.79,230.74,241.42,227.94,215.65,220.54,220.84,244.28,261,227.01,254.22,242.38,255.19,,28,965,36,28.43,
13.12.23 15:01:59,39.05,231.68,227.32,259.74,223.3,227.32,255.52,244.6,222.69,261.37,231.68,259.41,250.36,229.81,252.93,236.06,223,221.15,213.52,240.47,260,233.55,251.64,237.63,255.52,,28,965,36,28.43,
13.12.23 15:02:14,39.3,248.11,239.21,244.28,254.87,240.47,265.63,249.07,226.7,260.72,249.39,260.06,273.57,246.51,254.87,249.07,226.39,232.93,224.85,245.56,262,249.07,256.49,243.33,273.24,,28,965,36,28.44,
13.12.23 15:02:29,39.55,234.8,231.36,231.05,232.93,228.87,257.46,225.46,224.85,249.39,246.51,259.74,254.55,226.08,245.24,240.47,214.73,227.94,228.87,254.55,261,240.16,253.25,241.74,267.94,,28,965,36,28.43,
13.12.23 15:02:44,39.8,227.94,224.54,237.95,240.16,212.91,271.24,236.69,222.38,254.87,237,258.76,255.84,227.63,253.9,243.01,219.92,235.43,225.46,254.55,263,228.56,250.68,243.01,262.35,,28,965,36,28.46,
13.12.23 15:02:59,40.05,226.39,226.39,239.53,244.6,239.84,266.62,235.75,229.18,252.61,232.3,259.74,256.49,243.96,243.96,238.26,223.92,231.36,232.61,246.51,262,240.47,243.01,239.53,267.61,,28,965,36,28.47,
13.12.23 15:03:14,40.3,236.06,228.87,233.86,239.84,223.61,256.49,237.95,229.81,247.15,231.68,267.61,239.21,226.08,242.69,238.58,220.84,228.56,235.43,252.61,261,230.43,252.61,238.89,266.62,,28,965,36,28.47,
13.12.23 15:03:29,40.55,233.24,213.52,238.26,216.87,213.52,252.93,223.61,219.31,248.75,227.32,249.39,250.36,214.43,236.69,231.99,215.04,221.77,217.48,243.01,259,229.81,248.11,239.53,251.64,,28,965,36,28.47,
13.12.23 15:03:44,40.8,234.49,240.47,237.95,223.3,227.32,265.96,228.56,226.39,256.49,243.33,267.28,253.25,231.99,251.64,242.06,224.85,234.8,233.86,255.52,260,238.58,258.44,248.75,271.91,,28,965,36,28.49,
13.12.23 15:03:59,41.05,226.7,227.01,222.69,228.25,220.54,256.81,230.74,225.16,247.47,222.38,252.29,255.19,233.86,234.8,220.84,229.18,224.54,217.17,234.8,258,250.04,246.83,233.24,259.41,,28,965,36,28.5,
13.12.23 15:04:14,41.3,235.12,229.18,240.47,228.25,225.77,256.49,232.61,221.15,249.07,235.75,253.58,249.39,227.94,241.42,233.55,217.78,225.46,221.15,243.33,259,239.53,241.42,232.3,255.19,,28,965,36,28.51,
13.12.23 15:04:29,41.55,235.12,229.18,240.16,228.87,225.46,256.81,231.99,221.77,248.75,236.37,254.22,249.07,227.63,242.06,233.24,217.78,226.08,221.46,242.38,257,240.16,242.06,231.99,255.19,,28,965,36,28.47,
13.12.23 15:04:44,41.8,234.49,228.87,240.16,228.56,225.16,256.49,232.3,221.15,249.39,235.75,254.22,249.07,227.63,241.42,232.93,218.09,225.16,221.46,243.01,258,240.79,242.06,232.3,255.52,,28,965,36,28.46,
13.12.23 15:04:59,42.05,234.49,228.87,239.84,227.94,224.54,256.49,231.68,220.54,249.07,235.75,253.25,248.43,227.32,242.06,234.18,217.17,224.85,221.46,242.38,256,241.42,241.74,231.99,255.52,,28,965,36,28.46,
13.12.23 15:05:14,42.3,234.18,228.25,239.53,227.94,224.85,256.49,231.68,220.23,249.39,235.12,252.61,249.07,226.7,242.06,232.93,216.87,225.16,221.15,243.33,257,241.11,242.06,231.36,254.55,,28,965,36,28.44,
13.12.23 15:05:29,42.55,233.86,227.94,239.21,227.63,224.23,256.16,231.05,220.23,248.43,234.8,253.25,247.79,226.08,242.06,232.93,216.56,224.23,219.92,242.38,255,240.79,241.74,231.05,254.87,,28,965,36,28.41,
13.12.23 15:05:44,42.8,233.86,227.63,237.95,226.7,224.23,256.49,231.05,219.92,248.75,234.18,252.61,248.11,225.77,242.06,232.3,216.26,224.85,220.23,242.06,256,241.42,240.79,231.05,254.55,,28,965,36,28.41,
13.12.23 15:05:59,43.05,233.55,227.63,239.21,226.7,224.54,256.49,231.05,219.92,249.39,234.8,252.93,248.11,226.39,242.38,232.61,216.26,224.54,219.62,242.06,254,241.42,241.74,231.05,254.87,,28,965,36,28.4,
13.12.23 15:06:14,43.3,233.86,227.32,238.58,226.7,223.3,256.49,231.05,219.62,248.75,234.8,252.93,248.11,226.08,242.06,232.3,216.56,223.61,219.62,241.42,255,241.42,241.42,230.74,254.55,,28,965,36,28.4,
13.12.23 15:06:29,43.55,233.86,227.32,238.26,225.77,224.23,256.16,230.43,219.31,248.75,234.49,252.29,247.79,225.77,242.06,232.61,215.65,224.23,219.62,241.74,253,241.74,241.42,230.74,254.55,,28,965,36,28.4,
13.12.23 15:06:44,43.8,233.55,227.32,238.26,225.46,223.92,256.49,230.12,219.31,248.43,234.49,251.96,247.47,225.77,242.38,231.68,215.04,223.61,219.31,241.11,254,241.42,241.42,230.74,255.19,,28,965,36,28.39,
13.12.23 15:06:59,44.05,233.55,226.7,237.63,225.46,223,256.81,229.5,218.7,248.11,234.18,251.96,247.79,225.46,242.06,231.68,214.73,223.61,219.01,241.42,252,241.74,241.74,230.12,254.22,,28,965,36,28.38,
13.12.23 15:07:14,44.3,233.86,226.7,238.26,225.77,222.69,256.81,229.81,218.7,248.43,233.86,251.64,247.79,224.85,242.69,231.36,214.73,223.61,219.01,241.74,253,241.74,241.42,230.12,254.87,,28,965,36,28.39,
13.12.23 15:07:29,44.55,233.55,227.01,237.95,224.54,223,256.49,228.87,218.09,248.75,233.24,251.64,247.79,225.16,242.38,232.3,215.04,223.3,218.39,241.42,251,242.38,241.74,229.5,254.87,,28,965,36,28.38,
13.12.23 15:07:44,44.8,233.86,226.39,237.95,225.46,223.3,256.16,228.87,218.39,248.43,233.55,252.29,247.47,225.77,242.38,231.36,214.43,223.61,219.01,241.42,252,242.38,241.74,230.43,254.55,,28,965,36,28.36,
13.12.23 15:07:59,45.05,233.55,226.08,237.32,224.23,222.69,256.16,228.56,217.48,248.43,232.3,251.32,247.15,224.85,242.06,231.68,214.13,222.38,218.39,241.11,250,241.42,241.74,228.56,255.19,,28,965,36,28.38,
13.12.23 15:08:14,45.3,233.55,226.39,237.32,223.92,222.69,255.84,228.56,217.48,247.79,232.93,251.32,247.15,224.85,242.38,231.68,214.43,223,218.39,241.11,251,242.69,242.06,229.81,254.87,,28,965,36,28.36,
13.12.23 15:08:29,45.55,233.24,226.08,237.32,223.92,222.69,256.16,228.56,217.17,248.43,233.55,251.32,246.83,224.54,242.06,230.74,214.13,222.38,217.48,241.11,249,242.69,242.38,229.18,255.19,,28,965,36,28.36,
13.12.23 15:08:44,45.8,233.24,226.39,237.32,223.61,221.77,255.52,228.25,216.26,249.39,232.3,251.32,247.15,224.23,242.38,230.12,213.52,222.38,217.48,241.11,250,241.42,241.42,228.56,255.52,,28,965,36,28.36,
13.12.23 15:08:59,46.05,232.61,225.77,237,223.3,221.46,256.16,227.94,216.26,248.11,232.3,251.64,246.83,223.92,242.06,230.43,212.91,221.77,217.48,240.79,248,242.38,242.06,228.56,254.55,,28,965,36,28.36,
13.12.23 15:09:14,46.3,232.61,225.46,236.37,222.69,221.15,256.16,227.01,216.56,248.43,231.99,251,246.19,223.3,241.11,230.74,213.22,222.07,216.87,241.42,249,242.38,242.06,229.18,254.55,,28,965,36,28.36,
13.12.23 15:09:29,46.55,232.93,225.46,236.37,222.07,220.84,256.81,226.7,216.26,248.43,231.99,251.64,246.51,223.92,241.42,230.43,212.91,222.07,216.56,240.47,247,241.74,241.74,228.56,254.55,,28,965,36,28.36,
13.12.23 15:09:44,46.8,232.3,225.46,236.69,222.38,220.84,257.14,227.01,215.34,248.75,231.36,251,245.88,223.92,241.42,231.05,212.91,222.07,216.87,240.79,248,243.01,242.69,227.94,254.55,,28,965,36,28.38,
13.12.23 15:09:59,47.05,232.3,225.16,236.37,222.38,221.15,256.16,227.01,215.04,248.11,230.74,251,245.88,223.3,241.11,230.12,212,221.46,216.56,240.79,246,241.42,242.06,227.63,254.55,,28,965,36,28.36,
13.12.23 15:10:14,47.3,232.3,224.85,236.69,222.38,220.54,256.81,226.08,215.34,248.11,231.68,251.32,245.24,223.3,241.42,230.12,211.4,221.15,215.65,240.79,247,242.38,242.06,227.94,253.9,,28,965,36,28.39,
13.12.23 15:10:29,47.55,232.61,225.46,236.69,222.07,220.23,257.14,226.08,215.65,248.75,231.05,251.32,245.88,223.3,241.11,230.43,212.31,221.77,216.56,240.47,245,242.38,242.06,228.25,254.22,,28,965,36,28.38,
13.12.23 15:10:44,47.8,232.3,224.54,236.37,221.77,219.92,256.16,226.08,214.13,248.11,230.43,251.32,246.19,223,240.79,230.12,211.4,220.23,215.95,240.79,246,242.69,242.69,227.94,254.55,,28,965,36,28.38,
13.12.23 15:10:59,48.05,232.3,224.85,236.06,221.15,219.31,256.81,225.77,213.82,247.47,230.74,250.68,245.56,222.38,239.53,228.87,211.4,220.84,215.65,240.47,244,241.11,242.06,227.32,254.22,,28,965,36,28.38,
13.12.23 15:11:14,48.3,231.99,224.54,236.06,220.84,219.31,256.49,225.46,214.13,247.79,230.43,250.68,244.92,222.07,240.16,229.81,211.4,220.54,215.65,240.47,245,240.79,242.38,227.01,254.55,,28,965,36,28.38,
13.12.23 15:11:29,48.55,231.99,224.54,236.37,220.84,219.62,257.46,225.16,214.13,248.11,230.74,251.32,244.92,222.38,240.47,229.18,211.4,219.92,215.65,240.79,243,242.06,242.06,227.01,254.87,,28,965,36,28.38,
13.12.23 15:11:44,48.8,231.99,224.54,235.75,220.54,219.31,257.14,225.46,213.52,247.79,230.12,250.68,244.28,222.07,240.47,229.5,211.1,220.23,215.04,240.47,244,241.42,242.38,227.01,254.55,,28,965,36,28.38,
13.12.23 15:11:59,49.05,231.68,223.92,235.43,220.23,219.31,256.49,223.92,212.61,247.47,228.87,251,244.6,222.07,239.53,228.87,210.49,219.92,215.04,239.84,242,241.42,242.38,226.7,254.22,,28,965,36,28.38,
13.12.23 15:12:14,49.3,231.36,223.92,235.75,220.23,219.01,257.14,223.92,212.31,247.47,229.18,250.68,244.28,221.46,239.84,229.5,210.19,219.31,214.73,240.79,243,240.47,242.69,226.7,254.87,,28,965,36,28.39,
13.12.23 15:12:29,49.55,231.36,223.3,235.12,219.62,218.09,256.16,224.23,212,247.15,229.18,250.68,244.6,221.15,239.53,229.18,210.19,219.01,215.04,240.16,241,240.47,242.38,226.08,253.9,,28,965,36,28.4,
13.12.23 15:12:44,49.8,231.05,223,236.06,219.92,219.01,256.49,223.3,212.31,247.79,228.87,250.68,244.28,220.54,239.21,229.18,210.49,219.01,213.82,240.47,242,240.16,242.06,225.77,253.9,,28,965,36,28.4,
13.12.23 15:12:59,50.05,230.74,223.3,235.12,218.39,217.78,256.49,223.3,211.4,247.79,228.87,250.36,243.65,220.84,238.58,228.56,209.89,218.7,214.13,240.16,240,240.16,242.38,226.08,254.87,,28,965,36,28.4,
13.12.23 15:13:14,50.3,230.43,222.69,235.12,218.7,217.48,256.16,222.69,211.1,247.15,228.56,250.68,243.96,220.84,238.58,227.63,209.29,218.39,214.13,240.16,241,240.16,241.74,224.85,254.55,,28,965,36,28.4,
13.12.23 15:13:29,50.55,230.74,222.07,235.12,218.7,216.87,256.16,222.69,211.4,246.83,228.56,250.68,243.33,219.62,238.58,228.56,209.29,218.7,213.22,240.16,239,239.21,242.38,225.46,254.22,,28,965,36,28.4,
13.12.23 15:13:44,50.8,230.74,223,234.8,219.31,217.48,256.81,223,210.49,247.15,228.25,250.68,243.33,220.54,237.63,227.63,208.98,217.48,213.52,240.16,240,239.21,242.69,225.16,253.9,,28,965,36,28.4,
13.12.23 15:13:59,51.05,229.81,222.38,235.12,218.39,216.87,256.81,222.38,210.19,246.51,227.32,250.68,243.33,220.23,237.95,227.94,208.68,217.78,212.91,239.84,238,238.89,242.06,224.23,253.9,,28,965,36,28.4,
13.12.23 15:14:14,51.3,230.43,222.38,234.49,217.78,216.26,256.81,221.77,209.89,246.51,227.94,250.68,243.65,219.92,236.69,227.94,208.08,217.48,212.91,240.16,239,239.21,242.69,224.23,254.87,,28,965,36,28.4,
13.12.23 15:14:29,51.55,230.12,221.46,234.49,217.78,216.56,256.49,221.77,209.29,246.51,227.32,250.68,242.69,219.62,237.63,227.32,207.48,218.09,212,239.21,237,238.58,242.38,224.54,254.22,,28,965,36,28.41,
13.12.23 15:14:44,51.8,230.12,221.46,234.18,217.78,216.26,256.49,221.46,209.29,246.19,227.32,250.36,242.69,219.62,237.32,227.63,208.08,217.48,212.61,239.53,238,239.84,241.74,224.54,253.9,,28,965,36,28.41,
13.12.23 15:14:59,52.05,230.12,221.46,234.18,217.17,215.95,256.49,221.46,208.68,246.19,227.01,250.04,243.01,219.62,237,227.01,207.48,216.56,212.31,239.21,236,238.26,241.74,223.61,254.22,,28,965,36,28.43,
13.12.23 15:15:14,52.3,230.12,221.46,234.18,217.78,216.56,257.46,221.46,208.98,246.83,227.01,250.68,243.01,219.92,236.37,227.63,208.08,217.17,212.61,239.84,237,237,242.69,224.23,254.87,,28,965,36,28.43,
13.12.23 15:15:29,52.55,229.81,221.46,233.55,217.17,215.34,256.81,221.46,208.68,245.88,226.7,250.36,242.06,219.31,236.37,226.7,206.88,216.87,212,239.53,235,238.26,242.06,223,253.9,,28,965,36,28.43,
13.12.23 15:15:44,52.8,230.12,221.15,234.18,217.17,215.65,256.81,220.23,207.78,246.19,227.01,250.04,241.74,219.62,236.06,227.32,207.48,216.56,211.4,239.84,236,238.26,242.06,223.61,254.87,,28,965,36,28.43,
13.12.23 15:15:59,53.05,230.12,220.84,234.18,216.56,215.34,256.81,219.92,208.38,246.19,225.77,250.68,242.06,219.92,235.43,226.08,207.18,216.56,211.4,239.84,234,237.32,242.69,223.3,254.55,,28,965,36,28.43,
13.12.23 15:16:14,53.3,229.5,220.23,233.55,215.95,214.43,256.49,219.92,207.18,245.88,225.16,249.71,241.42,219.62,235.75,227.01,206.58,216.26,210.79,239.53,235,236.69,242.69,222.38,254.22,,28,965,36,28.43,
13.12.23 15:16:29,53.55,228.56,219.92,232.61,215.34,214.43,256.16,219.31,206.58,244.92,225.16,249.39,241.42,218.39,235.12,226.39,205.98,215.34,210.49,238.26,233,236.69,241.74,222.07,254.22,,28,965,36,28.43,
